datetime,sessionTime,HR
220902150409.605,0.440,70
220902150410.609,1.440,69
220902150411.610,2.440,70
220902150412.615,3.440,70
220902150413.617,4.440,70
220902150414.616,5.440,70
220902150415.619,6.460,69
220902150416.619,7.460,70
220902150417.627,8.460,70
220902150418.637,9.460,70
220902150419.637,10.460,70
220902150420.642,11.480,70
220902150421.645,12.480,70
220902150422.648,13.480,70
220902150423.649,14.480,70
220902150424.701,15.540,69
220902150425.703,16.540,70
