datetime,sessionTime,velPosX,velPosY,velPosZ,accPosX,accPosY,accPosZ,velQ0,velQi,velQj,velQk,accQ0,accQi,accQj,accQk,velPitch,velYaw,velRoll,accPitch,accYaw,accRoll
220902142719.451,3.500,-0.0181,-0.0005,0.0090,-0.0095,0.0027,-0.0029,0.9967,-0.0002,-0.0796,-0.0138,0.9997,-0.0117,-0.0052,-0.0208,0.5944,9.4007,1.4852,1.0104,0.9419,1.1191
220902142719.648,3.600,-0.0218,-0.0053,-0.0036,-0.0003,-0.0025,-0.0065,0.9996,0.0128,-0.0236,0.0076,0.9995,0.0063,0.0286,0.0081,1.6986,2.7237,0.0769,1.0937,3.3277,0.2599
220902142719.648,3.700,-0.0218,-0.0053,-0.0036,-0.0003,-0.0025,-0.0065,0.9996,0.0128,-0.0236,0.0076,0.9995,0.0063,0.0286,0.0081,1.6986,2.7237,0.0769,1.0937,3.3277,0.2599
220902142719.857,3.800,-0.0130,0.0045,-0.0026,0.0028,0.0053,0.0018,0.9996,-0.0220,-0.0097,-0.0162,0.9997,-0.0190,-0.0063,-0.0116,3.1321,1.1252,0.0453,2.5485,0.6861,0.2099
220902142719.857,3.900,-0.0130,0.0045,-0.0026,0.0028,0.0053,0.0018,0.9996,-0.0220,-0.0097,-0.0162,0.9997,-0.0190,-0.0063,-0.0116,3.1321,1.1252,0.0453,2.5485,0.6861,0.2099
220902142720.050,4.000,0.0127,0.0006,-0.0415,0.0103,-0.0009,-0.0277,0.9750,0.0065,0.2222,0.0004,0.9877,0.0060,0.1555,0.0118,0.7255,25.6537,0.1551,0.3230,18.0714,1.1522
220902142720.050,4.100,0.0127,0.0006,-0.0415,0.0103,-0.0009,-0.0277,0.9750,0.0065,0.2222,0.0004,0.9877,0.0060,0.1555,0.0118,0.7255,25.6537,0.1551,0.3230,18.0714,1.1522
220902142720.244,4.200,-0.0194,-0.0031,-0.0225,-0.0106,-0.0007,0.0204,0.9835,0.0083,0.1805,-0.0052,0.9964,0.0006,-0.0845,-0.0087,1.1215,20.8173,0.1191,0.5399,9.7474,0.3133
220902142720.244,4.300,-0.0194,-0.0031,-0.0225,-0.0106,-0.0007,0.0204,0.9835,0.0083,0.1805,-0.0052,0.9964,0.0006,-0.0845,-0.0087,1.1215,20.8173,0.1191,0.5399,9.7474,0.3133
220902142720.454,4.400,0.0007,-0.0028,0.0043,0.0141,0.0011,0.0071,1.0000,0.0027,0.0016,-0.0087,0.9957,-0.0134,-0.0918,-0.0005,1.0161,0.1314,0.2522,0.7923,10.7763,0.6034
220902142720.454,4.500,0.0007,-0.0028,0.0043,0.0141,0.0011,0.0071,1.0000,0.0027,0.0016,-0.0087,0.9957,-0.0134,-0.0918,-0.0005,1.0161,0.1314,0.2522,0.7923,10.7763,0.6034
220902142720.649,4.600,-0.0004,-0.0102,0.0037,-0.0013,-0.0069,0.0002,0.9992,0.0215,0.0231,-0.0252,0.9997,0.0150,0.0165,-0.0126,3.7133,2.8855,0.8347,2.0809,2.1670,0.7608
220902142720.649,4.700,-0.0004,-0.0102,0.0037,-0.0013,-0.0069,0.0002,0.9992,0.0215,0.0231,-0.0252,0.9997,0.0150,0.0165,-0.0126,3.7133,2.8855,0.8347,2.0809,2.1670,0.7608
220902142720.844,4.800,-0.0087,-0.0030,0.0043,-0.0076,0.0040,-0.0014,0.9988,0.0061,0.0491,-0.0008,0.9995,-0.0134,0.0215,0.0161,0.3309,5.8802,0.6730,2.3317,2.2413,0.7321
220902142720.844,4.900,-0.0087,-0.0030,0.0043,-0.0076,0.0040,-0.0014,0.9988,0.0061,0.0491,-0.0008,0.9995,-0.0134,0.0215,0.0161,0.3309,5.8802,0.6730,2.3317,2.2413,0.7321
220902142721.053,5.000,-0.0058,0.0012,0.0087,0.0126,0.0038,0.0005,0.9998,0.0015,0.0218,0.0025,0.9971,-0.0271,-0.0714,-0.0002,0.2688,2.5821,0.2103,0.0310,9.4351,3.3459
220902142721.053,5.100,-0.0058,0.0012,0.0087,0.0126,0.0038,0.0005,0.9998,0.0015,0.0218,0.0025,0.9971,-0.0271,-0.0714,-0.0002,0.2688,2.5821,0.2103,0.0310,9.4351,3.3459
220902142721.246,5.200,0.0086,0.0009,0.0051,-0.0175,-0.0210,1.5765,0.9990,-0.0065,-0.0431,0.0038,0.9999,0.0017,-0.0167,0.0009,0.5448,5.2023,0.7141,0.1165,1.8154,0.2584
220902142721.246,5.300,0.0086,0.0009,0.0051,-0.0175,-0.0210,1.5765,0.9990,-0.0065,-0.0431,0.0038,0.9999,0.0017,-0.0167,0.0009,0.5448,5.2023,0.7141,0.1165,1.8154,0.2584
220902142721.456,5.400,0.0228,0.0033,0.0094,0.0140,0.0044,0.0058,0.9926,-0.0174,-0.1200,-0.0082,0.9965,-0.0183,-0.0817,-0.0010,0.0766,14.6589,2.3723,0.8115,10.1978,2.1739
220902142721.456,5.500,0.0228,0.0033,0.0094,0.0140,0.0044,0.0058,0.9926,-0.0174,-0.1200,-0.0082,0.9965,-0.0183,-0.0817,-0.0010,0.0766,14.6589,2.3723,0.8115,10.1978,2.1739
220902142721.652,5.600,0.0151,0.0087,0.0159,-0.0062,0.0021,0.0016,0.9896,-0.0350,-0.1396,-0.0021,1.0000,-0.0086,-0.0016,-0.0006,3.1835,16.8721,2.5806,1.5149,0.0385,0.1375
220902142721.652,5.700,0.0151,0.0087,0.0159,-0.0062,0.0021,0.0016,0.9896,-0.0350,-0.1396,-0.0021,1.0000,-0.0086,-0.0016,-0.0006,3.1835,16.8721,2.5806,1.5149,0.0385,0.1375
220902142721.847,5.800,0.0041,0.0062,0.0034,-0.0025,-0.0016,-0.0026,0.9976,-0.0273,-0.0643,-0.0001,0.9996,-0.0055,0.0100,-0.0247,3.0382,7.5368,0.7813,0.1258,0.5915,0.9637
220902142721.847,5.900,0.0041,0.0062,0.0034,-0.0025,-0.0016,-0.0026,0.9976,-0.0273,-0.0643,-0.0001,0.9996,-0.0055,0.0100,-0.0247,3.0382,7.5368,0.7813,0.1258,0.5915,0.9637
220902142722.055,6.000,0.0023,0.0031,0.0053,-0.0003,0.0013,0.0060,0.9979,-0.0098,-0.0638,0.0070,0.9996,-0.0068,-0.0254,-0.0032,1.1517,7.1892,0.7687,0.7014,2.9759,0.3487
220902142722.056,6.100,0.0023,0.0031,0.0053,-0.0003,0.0013,0.0060,0.9979,-0.0098,-0.0638,0.0070,0.9996,-0.0068,-0.0254,-0.0032,1.1517,7.1892,0.7687,0.7014,2.9759,0.3487
220902142722.251,6.200,-0.0002,0.0016,-0.0022,0.0009,-0.0013,-0.0071,0.9999,-0.0060,-0.0159,0.0013,0.9991,0.0060,0.0414,-0.0016,0.6612,1.7934,0.2491,0.6862,4.7194,0.1743
220902142722.251,6.300,-0.0002,0.0016,-0.0022,0.0009,-0.0013,-0.0071,0.9999,-0.0060,-0.0159,0.0013,0.9991,0.0060,0.0414,-0.0016,0.6612,1.7934,0.2491,0.6862,4.7194,0.1743
220902142722.446,6.400,0.0013,0.0003,-0.0003,0.0007,-0.0014,0.0015,1.0000,0.0000,-0.0064,-0.0012,1.0000,0.0060,-0.0001,0.0000,0.0189,0.7516,0.1314,0.6703,0.0283,0.1276
220902142722.446,6.500,0.0013,0.0003,-0.0003,0.0007,-0.0014,0.0015,1.0000,0.0000,-0.0064,-0.0012,1.0000,0.0060,-0.0001,0.0000,0.0189,0.7516,0.1314,0.6703,0.0283,0.1276
220902142722.654,6.600,0.0036,-0.0014,-0.0008,0.0009,-0.0005,-0.0007,1.0000,0.0041,-0.0030,-0.0012,1.0000,0.0015,0.0041,-0.0031,0.4281,0.3747,0.2291,0.0950,0.4214,0.0619
220902142722.655,6.700,0.0036,-0.0014,-0.0008,0.0009,-0.0005,-0.0007,1.0000,0.0041,-0.0030,-0.0012,1.0000,0.0015,0.0041,-0.0031,0.4281,0.3747,0.2291,0.0950,0.4214,0.0619
220902142722.850,6.800,0.0021,-0.0012,0.0006,-0.0012,0.0016,0.0029,1.0000,0.0053,0.0016,-0.0016,0.9999,-0.0089,-0.0073,-0.0021,0.5608,0.1305,0.3018,1.0397,0.8526,0.0167
220902142722.850,6.900,0.0021,-0.0012,0.0006,-0.0012,0.0016,0.0029,1.0000,0.0053,0.0016,-0.0016,0.9999,-0.0089,-0.0073,-0.0021,0.5608,0.1305,0.3018,1.0397,0.8526,0.0167
220902142723.045,7.000,0.0031,-0.0024,-0.0022,0.0003,0.0001,-0.0012,0.9997,0.0117,0.0206,0.0003,0.9999,0.0013,0.0103,-0.0012,1.3244,2.3300,0.1768,0.1330,1.1575,0.1327
220902142723.045,7.100,0.0031,-0.0024,-0.0022,0.0003,0.0001,-0.0012,0.9997,0.0117,0.0206,0.0003,0.9999,0.0013,0.0103,-0.0012,1.3244,2.3300,0.1768,0.1330,1.1575,0.1327
220902142723.253,7.200,0.0051,-0.0062,-0.0094,-0.0003,0.0001,-0.0007,0.9980,0.0268,0.0574,0.0073,1.0000,0.0011,0.0064,0.0051,3.0441,6.8476,0.9561,0.0651,1.0156,0.9366
220902142723.253,7.300,0.0051,-0.0062,-0.0094,-0.0003,0.0001,-0.0007,0.9980,0.0268,0.0574,0.0073,1.0000,0.0011,0.0064,0.0051,3.0441,6.8476,0.9561,0.0651,1.0156,0.9366
220902142723.448,7.400,0.0013,-0.0014,-0.0054,-0.0003,0.0026,-0.0003,0.9997,0.0066,0.0235,0.0036,1.0000,-0.0084,-0.0013,0.0044,0.6803,2.8818,0.5589,1.0464,0.0044,0.4334
220902142723.448,7.500,0.0013,-0.0014,-0.0054,-0.0003,0.0026,-0.0003,0.9997,0.0066,0.0235,0.0036,1.0000,-0.0084,-0.0013,0.0044,0.6803,2.8818,0.5589,1.0464,0.0044,0.4334
220902142723.656,7.600,2.3869,0.0003,0.2984,2.3857,-0.0004,0.3011,1.0000,-0.0031,-0.0004,-0.0021,0.9999,0.0025,-0.0116,-0.0014,0.2968,0.1523,0.3241,0.3222,1.0550,0.1077
220902142723.656,7.700,2.3869,0.0003,0.2984,2.3857,-0.0004,0.3011,1.0000,-0.0031,-0.0004,-0.0021,0.9999,0.0025,-0.0116,-0.0014,0.2968,0.1523,0.3241,0.3222,1.0550,0.1077
220902142723.852,7.800,0.0008,0.0012,0.0010,-0.0003,0.0007,0.0014,1.0000,-0.0044,-0.0078,0.0011,1.0000,-0.0020,-0.0068,-0.0003,0.5203,0.8918,0.0217,0.2229,0.8079,0.0811
220902142723.852,7.900,0.0008,0.0012,0.0010,-0.0003,0.0007,0.0014,1.0000,-0.0044,-0.0078,0.0011,1.0000,-0.0020,-0.0068,-0.0003,0.5203,0.8918,0.0217,0.2229,0.8079,0.0811
220902142724.046,8.000,0.0017,0.0040,0.0114,-0.0006,0.0020,0.0054,0.9983,-0.0160,-0.0568,-0.0010,0.9996,-0.0070,-0.0266,0.0024,1.8257,6.5803,0.2472,0.8428,2.9528,0.3206
220902142724.046,8.100,0.0017,0.0040,0.0114,-0.0006,0.0020,0.0054,0.9983,-0.0160,-0.0568,-0.0010,0.9996,-0.0070,-0.0266,0.0024,1.8257,6.5803,0.2472,0.8428,2.9528,0.3206
220902142724.245,8.200,-0.0075,0.0029,0.0215,-0.0055,-0.0026,-0.0024,0.9939,-0.0141,-0.1097,-0.0016,0.9996,0.0103,0.0154,0.0210,1.5797,12.5196,0.3955,1.7408,2.3409,1.7661
220902142724.245,8.300,-0.0075,0.0029,0.0215,-0.0055,-0.0026,-0.0024,0.9939,-0.0141,-0.1097,-0.0016,0.9996,0.0103,0.0154,0.0210,1.5797,12.5196,0.3955,1.7408,2.3409,1.7661
220902142724.453,8.400,-0.0043,0.0002,0.0031,0.0032,-0.0029,-0.0113,0.9997,-0.0035,-0.0241,0.0024,0.9989,0.0109,0.0464,-0.0031,0.1655,2.6824,0.4695,0.9360,5.1373,0.9562
220902142724.454,8.500,-0.0043,0.0002,0.0031,0.0032,-0.0029,-0.0113,0.9997,-0.0035,-0.0241,0.0024,0.9989,0.0109,0.0464,-0.0031,0.1655,2.6824,0.4695,0.9360,5.1373,0.9562
220902142724.646,8.600,0.0015,-0.0016,0.0013,0.0024,-0.0014,-0.0007,1.0000,0.0060,0.0010,0.0023,0.9999,0.0089,0.0088,0.0001,0.7042,0.0810,0.2134,0.6015,0.7427,0.2075
220902142724.646,8.700,0.0015,-0.0016,0.0013,0.0024,-0.0014,-0.0007,1.0000,0.0060,0.0010,0.0023,0.9999,0.0089,0.0088,0.0001,0.7042,0.0810,0.2134,0.6015,0.7427,0.2075
220902142724.855,8.800,0.0023,-0.0004,0.0007,0.0015,0.0039,-0.0010,1.0000,-0.0036,0.0055,0.0047,0.9997,-0.0229,0.0062,-0.0057,0.0078,0.7865,0.6954,2.4770,0.6074,0.2733
220902142724.855,8.900,0.0023,-0.0004,0.0007,0.0015,0.0039,-0.0010,1.0000,-0.0036,0.0055,0.0047,0.9997,-0.0229,0.0062,-0.0057,0.0078,0.7865,0.6954,2.4770,0.6074,0.2733
220902142725.048,9.000,0.5845,-0.0003,1.5056,0.5809,0.0004,1.5065,0.9994,0.0037,0.0331,0.0001,0.9998,-0.0009,0.0183,0.0006,0.3645,3.7357,0.2302,0.0414,2.1241,0.1346
220902142725.049,9.100,0.5845,-0.0003,1.5056,0.5809,0.0004,1.5065,0.9994,0.0037,0.0331,0.0001,0.9998,-0.0009,0.0183,0.0006,0.3645,3.7357,0.2302,0.0414,2.1241,0.1346
220902142725.244,9.200,0.0076,-0.0031,-0.0228,-0.0073,-0.0017,-0.0134,0.9917,0.0149,0.1272,0.0096,0.9990,0.0081,0.0427,0.0059,1.9317,14.7830,0.6447,1.0209,5.0743,0.6086
220902142725.244,9.300,0.0076,-0.0031,-0.0228,-0.0073,-0.0017,-0.0134,0.9917,0.0149,0.1272,0.0096,0.9990,0.0081,0.0427,0.0059,1.9317,14.7830,0.6447,1.0209,5.0743,0.6086
220902142725.453,9.400,-0.0004,-0.0008,-0.0039,-0.0010,0.0005,0.0134,0.9997,0.0032,0.0236,-0.0024,0.9970,-0.0033,-0.0761,-0.0096,0.3922,2.6337,0.2508,0.3307,9.0423,0.5708
220902142725.453,9.500,-0.0004,-0.0008,-0.0039,-0.0010,0.0005,0.0134,0.9997,0.0032,0.0236,-0.0024,0.9970,-0.0033,-0.0761,-0.0096,0.3922,2.6337,0.2508,0.3307,9.0423,0.5708
220902142725.647,9.600,0.0012,0.0009,0.0039,0.0004,-0.0001,0.0013,0.9999,-0.0038,-0.0137,0.0005,1.0000,0.0000,-0.0045,0.0030,0.4387,1.5634,0.0264,0.0269,0.4060,0.3155
220902142725.647,9.700,0.0012,0.0009,0.0039,0.0004,-0.0001,0.0013,0.9999,-0.0038,-0.0137,0.0005,1.0000,0.0000,-0.0045,0.0030,0.4387,1.5634,0.0264,0.0269,0.4060,0.3155
220902142725.856,9.800,0.0012,-0.0002,0.0044,-2.3566,-0.0002,0.3363,0.9998,0.0010,-0.0172,0.0024,1.0000,0.0017,-0.0057,0.0012,0.1106,1.8901,0.2952,0.0215,0.6144,0.1464
220902142725.857,9.900,0.0012,-0.0002,0.0044,-2.3566,-0.0002,0.3363,0.9998,0.0010,-0.0172,0.0024,1.0000,0.0017,-0.0057,0.0012,0.1106,1.8901,0.2952,0.0215,0.6144,0.1464
220902142726.052,10.000,-0.0003,-0.0004,0.0053,-0.0012,-0.0007,0.0006,0.9997,-0.0006,-0.0258,-0.0006,1.0000,0.0010,-0.0045,0.0019,0.0763,2.9753,0.0636,0.1146,0.4522,0.2314
220902142726.052,10.100,-0.0003,-0.0004,0.0053,-0.0012,-0.0007,0.0006,0.9997,-0.0006,-0.0258,-0.0006,1.0000,0.0010,-0.0045,0.0019,0.0763,2.9753,0.0636,0.1146,0.4522,0.2314
220902142726.247,10.200,-0.0077,0.0030,0.0092,-0.0029,0.0025,0.0008,0.9975,-0.0126,-0.0692,-0.0109,0.9998,-0.0103,-0.0176,-0.0023,1.7141,8.1572,0.8647,1.3086,1.9694,0.1724
220902142726.247,10.300,-0.0077,0.0030,0.0092,-0.0029,0.0025,0.0008,0.9975,-0.0126,-0.0692,-0.0109,0.9998,-0.0103,-0.0176,-0.0023,1.7141,8.1572,0.8647,1.3086,1.9694,0.1724
220902142726.457,10.400,-0.0097,0.0044,0.0038,-0.0013,-0.0007,-0.0015,0.9975,-0.0172,-0.0673,-0.0146,1.0000,0.0074,-0.0018,-0.0027,2.5515,7.7984,0.4547,0.5411,0.2395,0.3317
220902142726.457,10.500,-0.0097,0.0044,0.0038,-0.0013,-0.0007,-0.0015,0.9975,-0.0172,-0.0673,-0.0146,1.0000,0.0074,-0.0018,-0.0027,2.5515,7.7984,0.4547,0.5411,0.2395,0.3317
220902142726.651,10.600,-0.0025,0.0011,-0.0009,0.0048,-0.0005,-0.0018,0.9999,-0.0075,-0.0122,0.0042,0.9994,-0.0017,0.0328,0.0079,0.3475,1.2764,0.9222,0.4801,3.8625,0.8829
220902142726.651,10.700,-0.0025,0.0011,-0.0009,0.0048,-0.0005,-0.0018,0.9999,-0.0075,-0.0122,0.0042,0.9994,-0.0017,0.0328,0.0079,0.3475,1.2764,0.9222,0.4801,3.8625,0.8829
220902142726.846,10.800,0.0008,-0.0014,-0.0015,0.0030,-0.0013,0.0010,1.0000,0.0057,0.0049,0.0055,0.9998,0.0077,0.0173,0.0036,0.9042,0.5663,0.0300,0.8771,0.8156,0.2928
220902142726.846,10.900,0.0008,-0.0014,-0.0015,0.0030,-0.0013,0.0010,1.0000,0.0057,0.0049,0.0055,0.9998,0.0077,0.0173,0.0036,0.9042,0.5663,0.0300,0.8771,0.8156,0.2928
220902142727.055,11.000,0.0077,-0.0014,0.0005,-0.0018,0.0011,-0.0002,0.9992,0.0054,0.0389,0.0024,0.9999,-0.0009,-0.0082,-0.0103,0.6636,4.4373,0.1129,0.7692,1.0793,0.6067
220902142727.055,11.100,0.0077,-0.0014,0.0005,-0.0018,0.0011,-0.0002,0.9992,0.0054,0.0389,0.0024,0.9999,-0.0009,-0.0082,-0.0103,0.6636,4.4373,0.1129,0.7692,1.0793,0.6067
220902142727.251,11.200,-0.0036,0.0000,0.0006,-0.0045,0.0002,-0.0001,0.9999,-0.0027,-0.0127,0.0041,0.9998,-0.0057,-0.0175,0.0055,0.0173,1.3557,0.5682,0.1954,0.8673,0.2435
220902142727.251,11.300,-0.0036,0.0000,0.0006,-0.0045,0.0002,-0.0001,0.9999,-0.0027,-0.0127,0.0041,0.9998,-0.0057,-0.0175,0.0055,0.0173,1.3557,0.5682,0.1954,0.8673,0.2435
220902142727.445,11.400,-0.0056,0.0003,-0.0026,-0.0008,0.0000,-0.0001,0.9998,-0.0034,-0.0208,0.0014,1.0000,-0.0021,-0.0019,-0.0012,0.2212,2.3205,0.3685,0.1774,0.2112,0.0352
220902142727.445,11.500,-0.0056,0.0003,-0.0026,-0.0008,0.0000,-0.0001,0.9998,-0.0034,-0.0208,0.0014,1.0000,-0.0021,-0.0019,-0.0012,0.2212,2.3205,0.3685,0.1774,0.2112,0.0352
220902142727.654,11.600,-0.0066,-0.0002,-0.0032,0.0017,-0.0001,0.0011,0.9996,0.0019,-0.0291,-0.0023,1.0000,0.0004,0.0076,0.0013,0.0266,3.3953,0.3461,0.1038,0.8880,0.0902
220902142727.654,11.700,-0.0066,-0.0002,-0.0032,0.0017,-0.0001,0.0011,0.9996,0.0019,-0.0291,-0.0023,1.0000,0.0004,0.0076,0.0013,0.0266,3.3953,0.3461,0.1038,0.8880,0.0902
220902142727.849,11.800,-0.0021,-0.0008,0.0000,0.0010,-0.0009,0.0009,1.0000,0.0008,0.0047,0.0032,0.9999,0.0051,0.0104,-0.0009,0.3211,0.5783,0.1938,0.2924,0.0482,0.4910
220902142727.849,11.900,-0.0021,-0.0008,0.0000,0.0010,-0.0009,0.0009,1.0000,0.0008,0.0047,0.0032,0.9999,0.0051,0.0104,-0.0009,0.3211,0.5783,0.1938,0.2924,0.0482,0.4910
220902142728.058,12.000,-0.0010,-0.0018,0.0017,0.0004,-0.0003,0.0003,0.9999,0.0053,0.0111,0.0065,1.0000,-0.0003,-0.0016,-0.0007,0.9510,1.3055,0.1402,0.0854,0.1809,0.0090
220902142728.058,12.100,-0.0010,-0.0018,0.0017,0.0004,-0.0003,0.0003,0.9999,0.0053,0.0111,0.0065,1.0000,-0.0003,-0.0016,-0.0007,0.9510,1.3055,0.1402,0.0854,0.1809,0.0090
220902142728.251,12.200,0.0020,0.0004,0.0038,1.3439,0.0018,-0.8904,0.9998,0.0000,0.0184,-0.0024,0.9999,-0.0052,-0.0075,-0.0100,0.1691,2.0557,0.2253,0.8334,0.9834,0.0805
220902142728.251,12.300,0.0020,0.0004,0.0038,1.3439,0.0018,-0.8904,0.9998,0.0000,0.0184,-0.0024,0.9999,-0.0052,-0.0075,-0.0100,0.1691,2.0557,0.2253,0.8334,0.9834,0.0805
220902142728.447,12.400,0.0015,-0.0019,0.0035,-0.0011,-0.0019,-0.0005,0.9999,0.0057,0.0156,0.0042,0.9999,0.0072,-0.0056,0.0048,0.8155,1.7936,0.0454,0.6361,0.6373,0.0190
220902142728.447,12.500,0.0015,-0.0019,0.0035,-0.0011,-0.0019,-0.0005,0.9999,0.0057,0.0156,0.0042,0.9999,0.0072,-0.0056,0.0048,0.8155,1.7936,0.0454,0.6361,0.6373,0.0190
220902142728.656,12.600,0.0031,0.0022,0.0026,0.0011,0.0026,0.0001,0.9999,-0.0009,0.0132,-0.0090,1.0000,-0.0044,0.0048,-0.0062,0.6207,1.3088,0.8596,0.4548,0.4673,0.3617
220902142728.656,12.700,0.0031,0.0022,0.0026,0.0011,0.0026,0.0001,0.9999,-0.0009,0.0132,-0.0090,1.0000,-0.0044,0.0048,-0.0062,0.6207,1.3088,0.8596,0.4548,0.4673,0.3617
220902142728.851,12.800,-2.3607,0.0007,1.2241,-2.3616,-0.0020,1.2214,0.9999,-0.0016,0.0169,-0.0022,0.9999,0.0083,0.0071,0.0031,0.2871,1.9088,0.1389,1.0051,0.7853,0.1223
220902142728.851,12.900,-2.3607,0.0007,1.2241,-2.3616,-0.0020,1.2214,0.9999,-0.0016,0.0169,-0.0022,0.9999,0.0083,0.0071,0.0031,0.2871,1.9088,0.1389,1.0051,0.7853,0.1223
220902142729.047,13.000,0.0067,0.0002,0.0088,0.0037,-0.0005,0.0041,0.9987,0.0018,0.0510,0.0002,0.9996,0.0010,0.0281,0.0042,0.2044,5.8319,0.0533,0.1093,3.3109,0.4126
220902142729.047,13.100,0.0067,0.0002,0.0088,0.0037,-0.0005,0.0041,0.9987,0.0018,0.0510,0.0002,0.9996,0.0010,0.0281,0.0042,0.2044,5.8319,0.0533,0.1093,3.3109,0.4126
220902142729.256,13.200,0.0181,-0.0020,0.0103,0.0025,-0.0015,-0.0034,0.9935,0.0047,0.1132,0.0077,1.0000,0.0008,-0.0014,-0.0052,0.5158,13.2051,0.9164,0.1593,0.2509,0.4698
220902142729.256,13.300,0.0181,-0.0020,0.0103,0.0025,-0.0015,-0.0034,0.9935,0.0047,0.1132,0.0077,1.0000,0.0008,-0.0014,-0.0052,0.5158,13.2051,0.9164,0.1593,0.2509,0.4698
220902142729.450,13.400,0.0054,-0.0003,-0.0030,-0.0076,-0.0001,-0.0048,0.9995,0.0003,0.0296,-0.0052,0.9990,-0.0004,-0.0443,-0.0084,0.2147,3.2612,0.5693,0.1563,5.2923,0.1933
220902142729.450,13.500,0.0054,-0.0003,-0.0030,-0.0076,-0.0001,-0.0048,0.9995,0.0003,0.0296,-0.0052,0.9990,-0.0004,-0.0443,-0.0084,0.2147,3.2612,0.5693,0.1563,5.2923,0.1933
220902142729.644,13.600,-0.0046,0.0005,0.0000,-0.0071,0.0005,0.0026,0.9999,0.0004,-0.0139,0.0013,0.9995,0.0013,-0.0308,0.0045,0.0053,1.5528,0.1626,0.0321,0.3017,0.2230
220902142729.644,13.700,-0.0046,0.0005,0.0000,-0.0071,0.0005,0.0026,0.9999,0.0004,-0.0139,0.0013,0.9995,0.0013,-0.0308,0.0045,0.0053,1.5528,0.1626,0.0321,0.3017,0.2230
220902142729.854,13.800,-0.0067,0.0014,0.0001,0.0007,-0.0006,0.0001,0.9996,-0.0050,-0.0266,0.0007,1.0000,0.0016,0.0015,-0.0015,0.5762,3.0615,0.0734,0.2150,0.1602,0.0691
220902142729.854,13.900,-0.0067,0.0014,0.0001,0.0007,-0.0006,0.0001,0.9996,-0.0050,-0.0266,0.0007,1.0000,0.0016,0.0015,-0.0015,0.5762,3.0615,0.0734,0.2150,0.1602,0.0691
220902142730.047,14.000,-0.0044,-0.0015,0.0010,-0.4480,-0.0013,-2.4999,0.9998,0.0061,-0.0164,0.0003,1.0000,0.0065,0.0046,-0.0007,0.6862,1.8464,0.1634,0.6176,0.5347,0.0416
220902142730.048,14.100,-0.0044,-0.0015,0.0010,-0.4480,-0.0013,-2.4999,0.9998,0.0061,-0.0164,0.0003,1.0000,0.0065,0.0046,-0.0007,0.6862,1.8464,0.1634,0.6176,0.5347,0.0416
220902142730.257,14.200,-0.0032,-0.0028,0.0007,0.0019,0.0021,0.0004,0.9998,0.0132,-0.0111,0.0040,0.9999,-0.0067,0.0091,0.0074,1.4493,1.0985,0.6469,0.8444,1.2427,0.5891
