datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
220902142721.052,5.100,-2.1921,1.2004,-2.0641,0.7170,0.1708,0.6693,-0.0937,21.7396,87.1740,5.8242
220902142721.149,5.200,-2.1660,1.2223,-3.6355,0.7361,0.1653,0.6498,-0.0924,21.3113,83.7871,4.8516
220902142721.245,5.300,-2.1574,1.2232,-3.6304,0.7649,0.1619,0.6175,-0.0866,20.7665,78.5848,4.1374
220902142721.345,5.400,-2.1487,1.2221,-3.6268,0.7872,0.1702,0.5864,-0.0862,21.6546,74.1237,3.9389
220902142721.455,5.500,-2.1259,1.2255,-3.6174,0.8540,0.1703,0.4848,-0.0818,21.7312,59.4648,1.5666
220902142721.553,5.600,-2.1046,1.2321,-3.6031,0.9167,0.1587,0.3596,-0.0725,20.0626,42.6311,358.8484
220902142721.651,5.700,-2.0895,1.2408,-3.5872,0.9627,0.1358,0.2250,-0.0641,16.8791,25.7590,356.2679
220902142721.749,5.800,-2.0828,1.2486,-3.5813,0.9807,0.1153,0.1542,-0.0353,13.7150,17.6307,358.0128
220902142721.846,5.900,-2.0787,1.2549,-3.5779,0.9913,0.0905,0.0898,-0.0321,10.6768,10.0938,357.2315
220902142721.947,6.000,-2.0762,1.2567,-3.5787,0.9945,0.0883,0.0524,-0.0189,10.2265,5.8805,358.3489
220902142722.055,6.100,-2.0739,1.2597,-3.5734,0.9968,0.0792,-0.0108,-0.0068,9.0748,358.6913,359.1177
220902142722.155,6.200,-2.0750,1.2626,-3.5685,0.9954,0.0675,-0.0678,0.0006,7.7274,352.1786,359.5411
220902142722.250,6.300,-2.0753,1.2641,-3.5707,0.9946,0.0616,-0.0835,0.0033,7.0662,350.3852,359.7902
220902142722.347,6.400,-2.0747,1.2658,-3.5725,0.9944,0.0556,-0.0899,0.0032,6.3769,349.6619,359.7865
220902142722.445,6.500,-2.0733,1.2661,-3.5728,0.9938,0.0555,-0.0963,0.0024,6.3580,348.9103,359.6551
220902142722.555,6.600,-2.0707,1.2653,-3.5729,0.9929,0.0582,-0.1033,0.0045,6.6910,348.1142,359.8223
220902142722.654,6.700,-2.0671,1.2639,-3.5737,0.9924,0.0621,-0.1064,0.0031,7.1191,347.7395,359.5932
220902142722.751,6.800,-2.0638,1.2610,-3.5761,0.9923,0.0762,-0.0975,0.0015,8.7196,348.7226,359.3081
220902142722.849,6.900,-2.0617,1.2598,-3.5755,0.9920,0.0814,-0.0961,-0.0007,9.2805,348.8531,359.0063
220902142722.946,7.000,-2.0588,1.2574,-3.5765,0.9921,0.0917,-0.0857,-0.0011,10.4719,350.0256,358.9622
220902142723.044,7.100,-2.0557,1.2550,-3.5788,0.9925,0.1032,-0.0652,-0.0037,11.7963,352.3556,358.7854
220902142723.156,7.200,-2.0503,1.2487,-3.5875,0.9915,0.1287,-0.0143,-0.0083,14.7753,358.1876,358.8049
220902142723.253,7.300,-2.0452,1.2425,-3.5968,0.9870,0.1546,0.0437,-0.0089,17.8194,5.0352,359.7609
220902142723.350,7.400,-2.0436,1.2385,-3.6019,0.9831,0.1693,0.0682,-0.0127,19.5461,7.9126,359.8865
220902142723.447,7.500,-2.0423,1.2371,-3.6073,0.9802,0.1752,0.0919,-0.0127,20.2263,10.7944,0.4454
220902142723.545,7.600,-2.0411,1.2378,-3.6100,0.9800,0.1695,0.1027,-0.0158,19.6073,12.0017,0.2290
220902142723.655,7.700,0.3457,1.2381,-3.3116,0.9806,0.1667,0.1019,-0.0181,19.3105,11.8494,359.9049
220902142723.754,7.800,0.3469,1.2386,-3.3120,0.9811,0.1643,0.1011,-0.0169,19.0130,11.7655,0.0077
220902142723.851,7.900,0.3476,1.2398,-3.3110,0.9826,0.1600,0.0935,-0.0150,18.4926,10.8738,0.0294
220902142723.948,8.000,0.3499,1.2418,-3.3050,0.9863,0.1516,0.0632,-0.0143,17.5097,7.2463,359.4617
220902142724.046,8.100,0.3515,1.2459,-3.2937,0.9906,0.1364,0.0067,-0.0076,15.6840,0.6659,359.2145
220902142724.144,8.200,0.3495,1.2513,-3.2697,0.9866,0.1100,-0.1200,-0.0121,12.3635,345.8055,357.0529
220902142724.244,8.300,0.3420,1.2542,-3.2483,0.9689,0.0965,-0.2279,0.0001,10.7837,333.2858,357.4484
220902142724.353,8.400,0.3345,1.2573,-3.2339,0.9517,0.0835,-0.2950,0.0157,9.6823,325.4662,358.8742
220902142724.452,8.500,0.3302,1.2575,-3.2308,0.9446,0.0804,-0.3175,0.0211,9.5168,322.7838,359.3437
220902142724.548,8.600,0.3292,1.2573,-3.2288,0.9423,0.0782,-0.3246,0.0248,9.4141,321.9601,359.7646
220902142724.645,8.700,0.3307,1.2557,-3.2275,0.9421,0.0847,-0.3236,0.0250,10.1182,322.0411,359.5511
220902142724.756,8.800,0.3315,1.2514,-3.2259,0.9397,0.1062,-0.3239,0.0287,12.6030,321.8621,359.1291
220902142724.855,8.900,0.3338,1.2509,-3.2252,0.9417,0.1045,-0.3181,0.0337,12.6108,322.6486,359.8245
220902142724.952,9.000,0.3375,1.2503,-3.2261,0.9458,0.1093,-0.3044,0.0303,13.0167,324.2601,359.4597
220902142725.048,9.100,0.9219,1.2499,-1.7205,0.9549,0.1138,-0.2730,0.0257,13.3812,327.9958,359.2295
220902142725.146,9.200,0.9369,1.2485,-1.7300,0.9737,0.1234,-0.1910,0.0172,14.2920,337.7045,359.1933
220902142725.243,9.300,0.9444,1.2454,-1.7528,0.9879,0.1409,-0.0647,0.0078,16.2237,352.4875,359.8381
220902142725.354,9.400,0.9451,1.2441,-1.7702,0.9884,0.1475,0.0351,0.0003,16.9466,4.1636,0.6597
220902142725.452,9.500,0.9447,1.2433,-1.7741,0.9869,0.1507,0.0581,-0.0054,17.3389,6.7973,0.4089
220902142725.550,9.600,0.9456,1.2442,-1.7714,0.9879,0.1470,0.0486,-0.0067,16.9271,5.6399,0.0670
220902142725.646,9.700,0.9469,1.2451,-1.7675,0.9890,0.1433,0.0351,-0.0043,16.4884,4.0765,0.0934
220902142725.744,9.800,3.3047,1.2451,-2.0994,0.9895,0.1426,0.0239,-0.0014,16.3993,2.8008,0.2421
220902142725.856,9.900,3.3060,1.2448,-2.0951,0.9896,0.1436,0.0072,0.0035,16.5099,0.9106,0.5373
220902142725.954,10.000,3.3068,1.2452,-2.0904,0.9898,0.1419,-0.0142,0.0041,16.3190,358.3875,0.2423
220902142726.051,10.100,3.3065,1.2448,-2.0851,0.9892,0.1411,-0.0398,0.0072,16.2427,355.4122,0.1787
220902142726.148,10.200,3.3017,1.2453,-2.0767,0.9862,0.1379,-0.0920,0.0055,15.8372,349.2244,359.1415
220902142726.246,10.300,3.2939,1.2483,-2.0676,0.9791,0.1237,-0.1614,0.0055,14.1231,341.0672,358.2768
220902142726.344,10.400,3.2855,1.2535,-2.0623,0.9691,0.0972,-0.2265,0.0064,11.0305,333.5083,358.1538
220902142726.456,10.500,3.2757,1.2579,-2.0585,0.9532,0.0765,-0.2925,0.0027,8.4790,325.7099,357.6992
220902142726.553,10.600,3.2685,1.2595,-2.0575,0.9395,0.0694,-0.3353,0.0040,7.6514,320.5709,357.7385
220902142726.650,10.700,3.2660,1.2606,-2.0584,0.9359,0.0638,-0.3464,0.0112,7.3039,319.2945,358.6607
220902142726.750,10.800,3.2639,1.2605,-2.0609,0.9316,0.0624,-0.3578,0.0145,7.2768,317.9126,358.9835
220902142726.845,10.900,3.2647,1.2591,-2.0624,0.9329,0.0697,-0.3530,0.0173,8.1810,318.4789,359.0134
220902142726.958,11.000,3.2742,1.2565,-2.0617,0.9478,0.0804,-0.3078,0.0237,9.6139,323.9955,359.7331
220902142727.054,11.100,3.2820,1.2551,-2.0612,0.9585,0.0871,-0.2706,0.0212,10.2775,328.4327,359.6201
220902142727.152,11.200,3.2829,1.2548,-2.0605,0.9595,0.0897,-0.2662,0.0186,10.4902,328.9211,359.2953
220902142727.250,11.300,3.2793,1.2548,-2.0599,0.9562,0.0880,-0.2780,0.0244,10.4729,327.5654,359.8636
220902142727.347,11.400,3.2745,1.2551,-2.0624,0.9508,0.0870,-0.2958,0.0288,10.5167,325.4561,0.1970
220902142727.444,11.500,3.2689,1.2553,-2.0650,0.9447,0.0836,-0.3153,0.0330,10.2955,323.1355,0.5655
220902142727.555,11.600,3.2607,1.2553,-2.0694,0.9325,0.0825,-0.3501,0.0322,10.1651,318.8523,0.1292
220902142727.653,11.700,3.2541,1.2551,-2.0726,0.9218,0.0825,-0.3774,0.0317,10.1385,315.4570,359.7832
220902142727.750,11.800,3.2509,1.2553,-2.0734,0.9199,0.0798,-0.3821,0.0375,10.1098,314.9269,0.4680
220902142727.848,11.900,3.2488,1.2545,-2.0734,0.9215,0.0820,-0.3775,0.0397,10.4309,315.5052,0.6618
220902142727.946,12.000,3.2474,1.2530,-2.0720,0.9255,0.0904,-0.3654,0.0432,11.4673,316.9917,0.8110
220902142728.057,12.100,3.2464,1.2512,-2.0703,0.9287,0.0981,-0.3547,0.0462,12.4183,318.2972,0.9512
220902142728.154,12.200,1.9045,1.2498,-1.1761,0.9367,0.1066,-0.3300,0.0490,13.4208,321.3363,1.2570
220902142728.250,12.300,1.9065,1.2503,-1.1723,0.9427,0.1067,-0.3129,0.0447,13.2517,323.3920,1.0317
220902142728.349,12.400,1.9091,1.2503,-1.1683,0.9493,0.1061,-0.2929,0.0422,13.0723,325.8229,1.0581
220902142728.447,12.500,1.9105,1.2483,-1.1648,0.9529,0.1134,-0.2779,0.0429,13.8878,327.6165,1.1035
220902142728.544,12.600,1.9125,1.2480,-1.1623,0.9549,0.1163,-0.2704,0.0383,14.0537,328.4581,0.6055
220902142728.655,12.700,1.9155,1.2502,-1.1597,0.9588,0.1135,-0.2587,0.0284,13.4330,329.7669,359.7458
220902142728.753,12.800,1.9164,1.2528,-1.1570,0.9625,0.1029,-0.2497,0.0246,12.1409,330.8904,359.7625
220902142728.850,12.900,-0.4443,1.2535,0.0672,0.9668,0.1011,-0.2336,0.0211,11.8538,332.7991,359.6236
220902142728.946,13.000,-0.4413,1.2542,0.0718,0.9719,0.1016,-0.2118,0.0147,11.7587,335.3201,359.1577
220902142729.046,13.100,-0.4346,1.2544,0.0806,0.9812,0.1041,-0.1620,0.0094,11.9631,341.1519,359.1043
220902142729.156,13.200,-0.4190,1.2540,0.0943,0.9928,0.1097,-0.0472,0.0094,12.6382,354.6079,0.4905
220902142729.255,13.300,-0.4009,1.2520,0.1046,0.9911,0.1151,0.0663,0.0044,13.1541,7.8130,1.4069
220902142729.351,13.400,-0.3878,1.2517,0.1064,0.9835,0.1151,0.1396,-0.0009,13.0957,16.3665,1.7829
220902142729.449,13.500,-0.3824,1.2514,0.1034,0.9789,0.1160,0.1681,-0.0094,13.3104,19.6277,1.2136
220902142729.545,13.600,-0.3799,1.2514,0.1008,0.9760,0.1155,0.1843,-0.0146,13.3478,21.4822,0.8280
220902142729.643,13.700,-0.3845,1.2519,0.1008,0.9784,0.1159,0.1709,-0.0116,13.3425,19.9294,0.9906
220902142729.754,13.800,-0.3919,1.2539,0.1008,0.9836,0.1094,0.1435,-0.0073,12.5513,16.7077,0.9948
220902142729.854,13.900,-0.3987,1.2553,0.1010,0.9876,0.1045,0.1173,-0.0045,11.9751,13.6462,0.9214
220902142729.950,14.000,0.0449,1.2551,2.6019,0.9899,0.1041,0.0967,-0.0012,11.9066,11.2651,1.0433
220902142730.047,14.100,0.0405,1.2536,2.6029,0.9907,0.1102,0.0805,0.0014,12.5928,9.4187,1.2067
220902142730.145,14.200,0.0354,1.2487,2.6032,0.9897,0.1299,0.0599,0.0019,14.8865,7.0775,1.1489
220902142730.256,14.300,0.0322,1.2459,2.6038,0.9885,0.1427,0.0494,0.0081,16.3358,5.9790,1.7958
220902142730.353,14.400,0.0275,1.2452,2.6039,0.9889,0.1459,0.0268,0.0094,16.7369,3.3346,1.5768
220902142730.451,14.500,0.0204,1.2455,2.6039,0.9894,0.1444,-0.0128,0.0091,16.6207,358.6371,0.8554
220902142730.549,14.600,0.0568,1.2457,4.3859,0.9880,0.1421,-0.0584,0.0153,16.4123,353.3532,0.8093
220902142730.647,14.700,0.0501,1.2465,4.3848,0.9854,0.1396,-0.0947,0.0210,16.2065,349.1529,0.8951
220902142730.744,14.800,0.0392,1.2491,4.3819,0.9790,0.1249,-0.1597,0.0237,14.5985,341.5204,0.3892
220902142730.855,14.900,0.0301,1.2525,4.3689,0.9613,0.1088,-0.2519,0.0232,12.7580,330.5622,359.3960
220902142730.953,15.000,0.0242,1.2556,4.3551,0.9366,0.0892,-0.3382,0.0195,10.3919,320.1648,358.6127
220902142731.050,15.100,0.0242,1.2574,4.3447,0.9153,0.0792,-0.3944,0.0212,9.3109,313.2610,358.6291
220902142731.148,15.200,0.0260,1.2591,4.3395,0.9038,0.0701,-0.4215,0.0236,8.4341,309.9285,359.0499
220902142731.245,15.300,0.0290,1.2595,4.3378,0.8996,0.0680,-0.4307,0.0258,8.3068,308.7840,359.2966
220902142731.344,15.400,0.0310,1.2596,4.3377,0.8980,0.0663,-0.4344,0.0240,8.0467,308.3115,359.1645
220902142731.454,15.500,0.0329,1.2588,4.3378,0.8977,0.0702,-0.4344,0.0228,8.3828,308.2665,358.8400
220902142731.553,15.600,0.0329,1.2571,4.3396,0.9027,0.0752,-0.4227,0.0278,9.1700,309.7581,359.2244
220902142731.648,15.700,0.0317,1.2570,4.3429,0.9115,0.0763,-0.4029,0.0305,9.4231,312.2785,359.6557
220902142731.746,15.800,0.0302,1.2570,4.3461,0.9192,0.0768,-0.3848,0.0329,9.5873,314.5794,0.0835
220902142731.844,15.900,0.0295,1.2546,4.3460,0.9184,0.0872,-0.3841,0.0365,10.8531,314.6053,0.0044
220902142731.954,16.000,0.0293,1.2515,4.3451,0.9154,0.0976,-0.3885,0.0407,12.1332,313.9972,359.9207
220902142732.052,16.100,-3.3014,1.2471,3.9103,0.9090,0.1158,-0.3975,0.0488,14.4392,312.7384,359.8069
220902142732.149,16.200,-3.3012,1.2448,3.9077,0.9036,0.1227,-0.4070,0.0525,15.3378,311.4681,359.7075
220902142732.246,16.300,-3.3007,1.2427,3.9049,0.8973,0.1289,-0.4186,0.0546,16.0834,309.9042,359.4141
220902142732.344,16.400,-3.2995,1.2407,3.9006,0.8865,0.1366,-0.4382,0.0578,17.0357,307.2388,358.9697
220902142732.455,16.500,-3.2973,1.2398,3.8955,0.8758,0.1366,-0.4591,0.0594,17.0915,304.4833,358.7176
220902142732.553,16.600,-3.2962,1.2396,3.8937,0.8731,0.1354,-0.4641,0.0625,17.1267,303.8669,359.0113
220902142732.651,16.700,-3.2958,1.2394,3.8929,0.8721,0.1345,-0.4660,0.0647,17.1505,303.6475,359.2495
220902142732.748,16.800,-3.2959,1.2392,3.8930,0.8730,0.1354,-0.4641,0.0640,17.2012,303.8840,359.1661
220902142732.846,16.900,-3.2962,1.2396,3.8934,0.8742,0.1342,-0.4624,0.0630,17.0316,304.1166,359.1604
220902142732.943,17.000,-3.2967,1.2394,3.8936,0.8741,0.1355,-0.4622,0.0624,17.1367,304.1182,359.0324
220902142733.054,17.100,-3.2974,1.2395,3.8948,0.8757,0.1352,-0.4594,0.0614,17.0542,304.4906,358.9990
220902142733.151,17.200,-3.2972,1.2404,3.8971,0.8802,0.1345,-0.4514,0.0586,16.8354,305.5305,358.9027
220902142733.249,17.300,-3.2956,1.2419,3.9013,0.8902,0.1318,-0.4327,0.0533,16.3101,307.9895,358.8608
220902142733.347,17.400,-3.2933,1.2437,3.9081,0.9057,0.1257,-0.4021,0.0465,15.3690,311.9883,359.0044
220902142733.445,17.500,-3.2908,1.2441,3.9142,0.9176,0.1279,-0.3742,0.0410,15.3932,315.4675,358.7876
220902142733.555,17.600,-3.2886,1.2445,3.9206,0.9288,0.1294,-0.3454,0.0358,15.3781,319.0229,358.6412
220902142733.653,17.700,-3.2866,1.2443,3.9264,0.9386,0.1316,-0.3174,0.0317,15.4967,322.4330,358.5713
220902142733.751,17.800,-3.2840,1.2445,3.9320,0.9480,0.1324,-0.2881,0.0295,15.5431,326.0290,358.7850
220902142733.850,17.900,-3.2819,1.2447,3.9350,0.9536,0.1318,-0.2693,0.0278,15.4430,328.3208,358.9384
220902142733.946,18.000,-3.2786,1.2451,3.9368,0.9587,0.1321,-0.2503,0.0259,15.4474,330.6001,359.0247
220902142734.043,18.100,-3.2735,1.2465,3.9391,0.9660,0.1280,-0.2236,0.0219,14.9020,333.8207,359.1172
220902142734.155,18.200,-3.2661,1.2486,3.9424,0.9746,0.1228,-0.1862,0.0181,14.2522,338.2934,359.3854
220902142734.253,18.300,-3.2603,1.2519,3.9447,0.9812,0.1140,-0.1552,0.0124,13.1568,341.9547,359.3535
220902142734.349,18.400,-3.2536,1.2737,3.9457,0.9918,0.0325,-0.1232,0.0073,3.8024,345.8536,0.3707
220902142734.447,18.500,-3.2426,1.2995,3.9314,0.9926,-0.1066,-0.0513,-0.0280,347.6183,354.3705,357.3745
220902142734.545,18.600,-3.2318,1.3078,3.9166,0.9854,-0.1598,0.0303,-0.0502,341.8273,4.5721,353.4337
220902142734.657,18.700,-3.2328,1.3100,3.9160,0.9837,-0.1690,0.0474,-0.0390,340.8007,6.4666,354.3687
220902142734.754,18.800,-3.2322,1.3099,3.9147,0.9833,-0.1643,0.0720,-0.0310,341.4187,9.2165,354.8727
220902142734.852,18.900,-3.2350,1.3060,3.9182,0.9874,-0.1368,0.0723,-0.0327,344.6126,9.0589,354.9784
220902142734.949,19.000,-3.2390,1.3035,3.9226,0.9900,-0.1261,0.0559,-0.0285,345.7258,6.9855,355.8208
220902142735.046,19.100,-3.2394,1.3010,3.9236,0.9909,-0.1141,0.0657,-0.0278,347.1431,8.0493,355.8772
220902142735.144,19.200,-3.2401,1.3010,3.9251,0.9909,-0.1131,0.0687,-0.0241,347.2420,8.3431,356.2762
220902142735.254,19.300,-3.2409,1.3001,3.9273,0.9916,-0.1098,0.0656,-0.0212,347.5858,7.9252,356.6926
220902142735.353,19.400,-3.2411,1.3018,3.9280,0.9906,-0.1179,0.0666,-0.0187,346.6377,8.0527,356.8980
220902142735.450,19.500,-3.2409,1.3017,3.9279,0.9907,-0.1158,0.0696,-0.0167,346.8741,8.3643,357.1092
220902142735.548,19.600,-3.2398,1.3008,3.9292,0.9910,-0.1129,0.0705,-0.0154,347.1941,8.4413,357.2672
220902142735.646,19.700,-3.2391,1.3007,3.9297,0.9911,-0.1121,0.0696,-0.0154,347.2830,8.3403,357.2876
220902142735.757,19.800,-3.2387,1.3006,3.9294,0.9912,-0.1112,0.0696,-0.0169,347.4035,8.3567,357.1196
220902142735.855,19.900,-3.2388,1.3007,3.9290,0.9912,-0.1116,0.0687,-0.0173,347.3613,8.2468,357.0829
220902142735.951,20.000,-3.2387,1.2999,3.9283,0.9916,-0.1082,0.0688,-0.0167,347.7467,8.2427,357.1796
220902142736.049,20.100,-3.2385,1.2999,3.9276,0.9918,-0.1074,0.0676,-0.0171,347.8382,8.1034,357.1573
220902142736.148,20.200,-3.2386,1.3002,3.9269,0.9916,-0.1088,0.0674,-0.0188,347.6890,8.1006,356.9485
220902142736.244,20.300,-3.2384,1.2997,3.9262,0.9917,-0.1062,0.0695,-0.0182,347.9871,8.3362,357.0196
220902142736.357,20.400,-3.2377,1.2991,3.9268,0.9923,-0.1026,0.0678,-0.0169,348.3806,8.0965,357.2242
220902142736.453,20.500,-3.2373,1.2991,3.9270,0.9923,-0.1033,0.0667,-0.0168,348.2982,7.9718,357.2443
220902142736.551,20.600,-3.2380,1.2995,3.9264,0.9922,-0.1037,0.0675,-0.0165,348.2503,8.0616,357.2635
220902142736.647,20.700,-3.2379,1.2893,3.9304,0.9971,-0.0518,0.0531,-0.0139,354.1526,6.1956,358.0827
220902142736.745,20.800,-3.2369,1.2841,3.9356,0.9992,-0.0167,0.0355,-0.0016,358.0994,4.0716,359.7546
220902142736.856,20.900,-3.2366,1.2794,3.9381,0.9996,0.0010,0.0278,0.0026,0.1044,3.1920,0.3025
220902142736.954,21.000,-3.2334,1.2773,3.9355,0.9990,0.0116,0.0439,0.0005,1.3256,5.0348,0.1145
220902142737.052,21.100,-3.2284,1.2746,3.9289,0.9964,0.0193,0.0825,-0.0046,2.2525,9.4562,359.6619
220902142737.149,21.200,-3.2232,1.2706,3.9208,0.9907,0.0392,0.1304,-0.0070,4.5636,14.9886,359.7859
220902142737.246,21.300,-3.2192,1.2672,3.9140,0.9839,0.0545,0.1697,-0.0086,6.3282,19.5767,0.0924
220902142737.344,21.400,-3.2169,1.2650,3.9092,0.9792,0.0603,0.1933,-0.0122,7.0509,22.3370,359.9660
220902142737.454,21.500,-3.2158,1.2642,3.9034,0.9744,0.0647,0.2147,-0.0133,7.5687,24.8610,0.1063
220902142737.553,21.600,-3.2154,1.2641,3.8982,0.9698,0.0675,0.2343,-0.0108,7.8114,27.2046,0.6142
220902142737.650,21.700,-3.2145,1.2644,3.8938,0.9669,0.0657,0.2462,-0.0142,7.7010,28.5900,0.2829
220902142737.746,21.800,0.0173,1.2636,3.7258,0.9649,0.0668,0.2533,-0.0167,7.8952,29.4279,0.0968
220902142737.846,21.900,0.0182,1.2627,3.7238,0.9636,0.0696,0.2573,-0.0185,8.2646,29.9008,0.0127
220902142737.956,22.000,0.0201,1.2607,3.7212,0.9613,0.0750,0.2642,-0.0201,8.9046,30.7432,0.0561
220902142738.054,22.100,0.0218,1.2586,3.7164,0.9544,0.0831,0.2859,-0.0216,9.8487,33.3777,0.3651
220902142738.151,22.200,0.0216,1.2568,3.7121,0.9483,0.0872,0.3041,-0.0237,10.3586,35.6053,0.4768
220902142738.249,22.300,0.0213,1.2559,3.7093,0.9448,0.0895,0.3143,-0.0250,10.6506,36.8552,0.5314
220902142738.345,22.400,0.0223,1.2554,3.7086,0.9452,0.0916,0.3124,-0.0242,10.8526,36.6413,0.6690
220902142738.445,22.500,0.0244,1.2551,3.7111,0.9498,0.0939,0.2974,-0.0241,11.1107,34.8328,0.5866
220902142738.554,22.600,0.0264,1.2560,3.7142,0.9563,0.0899,0.2772,-0.0230,10.6458,32.3628,0.3441
220902142738.653,22.700,0.0277,1.2564,3.7167,0.9599,0.0883,0.2651,-0.0229,10.4692,30.8979,0.1629
220902142738.748,22.800,3.2643,1.2568,2.1467,0.9619,0.0878,0.2580,-0.0214,10.3655,30.0472,0.2384
220902142738.846,22.900,3.2644,1.2573,2.1477,0.9629,0.0859,0.2552,-0.0199,10.1127,29.7207,0.3211
220902142738.945,23.000,3.2641,1.2572,2.1476,0.9617,0.0856,0.2595,-0.0196,10.0715,30.2354,0.3971
220902142739.055,23.100,3.2619,1.2569,2.1431,0.9552,0.0853,0.2827,-0.0199,10.0366,33.0292,0.6004
220902142739.153,23.200,3.2549,1.2579,2.1320,0.9346,0.0782,0.3464,-0.0190,9.1724,40.7618,1.0820
220902142739.251,23.300,3.2444,1.2585,2.1245,0.9081,0.0741,0.4119,-0.0132,8.3627,48.9504,2.1526
220902142739.348,23.400,3.2399,1.2579,2.1239,0.9020,0.0768,0.4246,-0.0166,8.7787,50.5722,2.0457
220902142739.446,23.500,3.2384,1.2584,2.1240,0.9020,0.0747,0.4250,-0.0175,8.5986,50.5968,1.8531
220902142739.544,23.600,3.2402,1.2609,2.1253,0.9067,0.0664,0.4164,-0.0129,7.5304,49.4570,1.8440
220902142739.654,23.700,3.2346,1.2694,2.1302,0.9008,0.0322,0.4331,0.0014,3.2510,51.4036,1.7432
220902142739.753,23.800,3.2245,1.2813,2.1376,0.8861,-0.0168,0.4628,0.0178,357.3487,55.1358,0.9179
220902142739.850,23.900,3.2137,1.2875,2.1509,0.8707,-0.0434,0.4892,0.0260,354.2010,58.6498,0.1551
220902142739.947,24.000,3.2056,1.2913,2.1624,0.8588,-0.0632,0.5075,0.0308,351.9633,61.2035,359.3522
220902142740.044,24.100,3.2024,1.2939,2.1700,0.8514,-0.0757,0.5175,0.0382,350.3011,62.6512,359.2216
220902142740.156,24.200,3.2026,1.2946,2.1753,0.8522,-0.0758,0.5162,0.0394,350.2160,62.4688,359.3574
220902142740.254,24.300,3.2021,1.2967,2.1797,0.8496,-0.0877,0.5181,0.0459,348.6683,62.8265,359.2463
220902142740.351,24.400,3.2031,1.2977,2.1826,0.8494,-0.0921,0.5172,0.0500,347.9916,62.7376,359.3933
