datetime,sessionTime,RRi
220902154051.889,0.960,806.691
220902154052.891,1.960,813.999
220902154053.891,2.960,816.576
220902154054.894,3.960,821.855
220902154055.897,4.960,812.618
220902154056.900,5.960,796.785
220902154057.904,6.960,785.508
220902154058.904,7.960,769.418
