datetime,sessionTime,RMSSD
220902154059.101,0.960,0.000
220902154059.101,1.960,0.000
220902154059.101,2.960,0.000
220902154059.101,3.960,0.000
220902154059.101,4.960,0.000
220902154059.101,5.960,0.000
220902154059.101,6.960,0.000
220902154059.101,7.960,0.000
