datetime,sessionTime,HR
220902154051.889,0.960,70
220902154052.891,1.960,69
220902154053.891,2.960,69
220902154054.894,3.960,69
220902154055.895,4.960,69
220902154056.900,5.960,70
220902154057.904,6.960,70
220902154058.904,7.960,71
