datetime,sessionTime,RMSSD
220902160637.852,0.620,6.422
220902160637.852,1.620,6.422
220902160638.856,2.620,6.709
220902160639.857,3.620,7.103
220902160640.858,4.640,6.911
220902160641.861,5.640,5.631
220902160642.864,6.640,5.491
220902160643.873,7.640,5.648
220902160644.871,8.640,5.271
220902160645.871,9.640,5.987
220902160646.875,10.640,6.509
