datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
220902143212.884,23.580,-2.4196,1.7147,-1.5653,-0.9199,0.0138,-0.3886,-0.0497,356.3342,45.6563,4.6407
220902143212.981,23.680,-2.4176,1.7139,-1.5631,-0.9208,0.0090,-0.3869,-0.0478,356.9281,45.4612,4.6578
220902143213.080,23.780,-2.4155,1.7131,-1.5604,-0.9216,0.0061,-0.3854,-0.0462,357.3094,45.2834,4.6191
220902143213.177,23.880,-2.4140,1.7130,-1.5573,-0.9234,0.0059,-0.3810,-0.0467,357.3335,44.7376,4.6950
220902143213.288,23.980,-2.4136,1.7131,-1.5544,-0.9245,0.0058,-0.3785,-0.0456,357.4078,44.4216,4.5925
220902143213.385,24.080,-2.4142,1.7134,-1.5519,-0.9246,0.0052,-0.3782,-0.0457,357.4659,44.3860,4.6304
220902143213.482,24.180,-2.4154,1.7137,-1.5504,-0.9242,0.0057,-0.3790,-0.0473,357.3441,44.4915,4.7767
220902143213.581,24.280,-2.4161,1.7129,-1.5498,-0.9234,0.0038,-0.3809,-0.0462,357.5819,44.7329,4.7342
220902143213.680,24.380,-2.4166,1.7124,-1.5498,-0.9235,0.0025,-0.3806,-0.0468,357.6989,44.7019,4.8540
220902143213.790,24.480,-2.4174,1.7124,-1.5498,-0.9232,0.0019,-0.3817,-0.0457,357.7977,44.8315,4.7549
220902143213.888,24.580,-2.4185,1.7123,-1.5500,-0.9232,0.0037,-0.3813,-0.0468,357.5630,44.7843,4.7946
220902143213.984,24.680,-2.4212,1.7162,-1.5477,-0.9214,0.0159,-0.3846,-0.0529,355.9847,45.1405,4.8960
220902143214.082,24.780,-2.4229,1.7146,-1.5480,-0.9208,0.0100,-0.3874,-0.0441,356.9870,45.5228,4.2179
220902143214.180,24.880,-2.4215,1.7157,-1.5466,-0.9244,0.0152,-0.3787,-0.0435,356.4970,44.4319,3.9609
220902143214.291,24.980,-2.4196,1.7148,-1.5462,-0.9283,0.0130,-0.3694,-0.0415,356.8565,43.2938,3.8681
220902143214.388,25.080,-2.4182,1.7118,-1.5473,-0.9294,0.0050,-0.3675,-0.0342,358.0318,43.0862,3.4387
220902143214.486,25.180,-2.4181,1.7061,-1.5482,-0.9306,-0.0105,-0.3648,-0.0275,359.9740,42.8109,3.3718
220902143214.583,25.280,-2.4174,1.6995,-1.5500,-0.9312,-0.0304,-0.3626,-0.0222,2.3151,42.6223,3.6397
220902143214.681,25.380,-2.4195,1.6943,-1.5502,-0.9310,-0.0520,-0.3611,-0.0148,4.9381,42.5580,3.7495
220902143214.779,25.480,-2.4201,1.6931,-1.5484,-0.9305,-0.0611,-0.3606,-0.0187,5.7532,42.5923,4.5498
220902143214.890,25.580,-2.4227,1.6879,-1.5471,-0.9321,-0.0740,-0.3543,-0.0096,7.5421,41.8937,4.0680
220902143214.989,25.680,-2.4247,1.6848,-1.5469,-0.9330,-0.0865,-0.3494,-0.0056,9.0651,41.3897,4.1178
220902143215.084,25.780,-2.4236,1.6835,-1.5463,-0.9345,-0.0935,-0.3435,-0.0044,9.8863,40.7337,4.2219
220902143215.182,25.880,-2.4228,1.6826,-1.5469,-0.9371,-0.0990,-0.3347,-0.0011,10.6543,39.6775,3.9878
220902143215.279,25.980,-2.4212,1.6794,-1.5495,-0.9386,-0.1093,-0.3269,0.0154,12.4264,38.6730,2.4999
220902143215.391,26.080,-2.4194,1.6777,-1.5513,-0.9416,-0.1183,-0.3141,0.0267,13.8569,37.0647,1.4196
220902143215.488,26.180,-2.4193,1.6751,-1.5525,-0.9444,-0.1248,-0.3023,0.0338,14.8412,35.5856,0.6878
220902143215.585,26.280,-2.4211,1.6685,-1.5516,-0.9454,-0.1471,-0.2836,0.0645,18.3423,33.0260,357.6699
220902143215.683,26.380,-2.4234,1.6671,-1.5508,-0.9503,-0.1538,-0.2619,0.0685,19.1618,30.3124,356.9871
220902143215.781,26.480,-2.4280,1.6655,-1.5538,0.9488,0.1573,0.2662,-0.0649,19.4520,30.9388,357.6019
220902143215.878,26.580,-2.4344,1.6620,-1.5582,0.9461,0.1725,0.2632,-0.0761,21.4946,30.4722,356.7204
220902143215.990,26.680,-2.4433,1.6550,-1.5673,0.9401,0.1937,0.2701,-0.0751,23.8813,31.5804,357.7156
220902143216.088,26.780,-2.4514,1.6449,-1.5773,-0.9267,-0.2216,-0.2931,0.0790,27.1951,34.8422,358.9406
220902143216.190,26.880,-2.4659,1.6268,-1.5814,-0.9072,-0.2688,-0.3113,0.0882,32.8636,38.0191,0.4993
220902143216.290,26.980,-2.4814,1.6067,-1.5766,-0.8872,-0.3294,-0.3104,0.0901,39.8197,39.7716,3.3334
220902143216.391,27.080,-2.4900,1.5954,-1.5590,-0.8862,-0.3559,-0.2847,0.0830,42.6954,37.3163,4.3305
220902143216.489,27.180,-2.4973,1.6021,-1.5364,-0.8936,-0.3533,-0.2632,0.0861,42.5871,33.7935,2.5015
220902143216.586,27.280,-2.4949,1.6186,-1.5141,-0.9076,-0.3243,-0.2567,0.0725,38.7449,32.4807,2.5566
220902143216.684,27.380,-2.4979,1.6276,-1.4886,-0.9262,-0.2898,-0.2340,0.0582,34.3345,28.9599,1.9326
220902143216.793,27.480,-2.5063,1.6268,-1.4689,0.9275,0.2931,0.2232,-0.0632,34.8790,27.3544,0.9505
220902143216.877,27.580,-2.5174,1.6244,-1.4560,0.9257,0.2927,0.2328,-0.0566,34.6277,28.9128,2.1859
220902143216.990,27.680,-2.5323,1.6238,-1.4498,0.9271,0.2940,0.2262,-0.0535,34.7107,28.1617,2.3541
220902143217.089,27.780,-2.5487,1.6263,-1.4536,0.9325,0.2872,0.2125,-0.0525,33.9190,26.1866,1.6682
220902143217.185,27.880,-2.5680,1.6268,-1.4659,0.9353,0.2846,0.2041,-0.0511,33.5866,25.0456,1.4171
220902143217.283,27.980,-2.5820,1.6316,-1.4858,0.9419,0.2730,0.1906,-0.0452,32.1026,23.2552,1.2857
220902143217.381,28.080,-2.5935,1.6389,-1.5097,0.9474,0.2665,0.1737,-0.0340,31.1207,21.2987,1.8858
220902143217.492,28.180,-2.6052,1.6457,-1.5398,0.9532,0.2542,0.1613,-0.0286,29.5889,19.6843,1.8056
220902143217.589,28.280,-2.6176,1.6426,-1.5613,0.9563,0.2513,0.1474,-0.0226,29.1659,18.0554,2.0305
220902143217.688,28.380,-2.6314,1.6393,-1.5794,0.9582,0.2555,0.1278,-0.0150,29.5682,15.8262,2.4051
220902143217.784,28.480,-2.6415,1.6379,-1.5967,0.9582,0.2572,0.1245,-0.0137,29.7581,15.4703,2.4979
220902143217.882,28.580,-2.6483,1.6395,-1.6114,0.9573,0.2566,0.1327,-0.0137,29.6611,16.5091,2.7547
220902143217.980,28.680,-2.6517,1.6402,-1.6241,0.9553,0.2536,0.1512,-0.0156,29.2950,18.7920,3.0785
220902143218.090,28.780,-2.6524,1.6408,-1.6369,0.9490,0.2528,0.1877,-0.0162,29.0696,23.4685,4.2099
220902143218.189,28.880,-2.6505,1.6413,-1.6444,0.9421,0.2512,0.2214,-0.0195,28.8116,27.6977,4.8707
220902143218.285,28.980,-2.6464,1.6418,-1.6442,0.9391,0.2481,0.2360,-0.0278,28.6250,29.2931,4.2327
220902143218.383,29.080,-2.6410,1.6423,-1.6382,0.9337,0.2533,0.2511,-0.0324,29.2900,31.2487,4.3898
220902143218.481,29.180,-2.6307,1.6426,-1.6278,-0.9274,-0.2489,-0.2762,0.0398,28.9310,34.2437,4.1704
220902143218.590,29.280,-2.6157,1.6428,-1.6096,-0.9166,-0.2479,-0.3098,0.0498,29.0276,38.4086,4.0816
220902143218.689,29.380,-2.6020,1.6449,-1.5884,-0.9061,-0.2420,-0.3422,0.0579,28.5681,42.3885,3.9629
220902143218.788,29.480,-2.5901,1.6442,-1.5639,-0.8964,-0.2411,-0.3668,0.0617,28.5220,45.6112,4.3301
220902143218.884,29.580,-2.5801,1.6430,-1.5407,-0.8893,-0.2383,-0.3838,0.0715,28.6084,47.6133,3.6366
220902143218.982,29.680,-2.5740,1.6403,-1.5220,-0.8772,-0.2428,-0.4075,0.0747,29.1301,50.9740,4.3878
220902143219.080,29.780,-2.5706,1.6386,-1.5063,-0.8689,-0.2443,-0.4228,0.0813,29.5610,53.0268,4.3041
220902143219.190,29.880,-2.5693,1.6385,-1.4922,-0.8602,-0.2402,-0.4421,0.0829,29.1115,55.5933,4.5810
220902143219.289,29.980,-2.5693,1.6390,-1.4820,-0.8521,-0.2406,-0.4573,0.0836,29.1125,57.7636,5.0954
220902143219.386,30.080,-2.5707,1.6404,-1.4744,-0.8451,-0.2349,-0.4732,0.0820,28.3341,59.8722,5.4637
220902143219.483,30.180,-2.5739,1.6420,-1.4685,-0.8379,-0.2292,-0.4883,0.0831,27.7280,61.8150,5.4790
220902143219.581,30.280,-2.5780,1.6436,-1.4650,-0.8274,-0.2235,-0.5082,0.0843,27.1052,64.4804,5.6528
220902143219.679,30.380,-2.5821,1.6452,-1.4621,-0.8174,-0.2177,-0.5263,0.0865,26.5444,66.8824,5.6252
220902143219.791,30.480,-2.5862,1.6466,-1.4588,-0.8065,-0.2135,-0.5441,0.0888,26.1700,69.3338,5.6952
220902143219.888,30.580,-2.5890,1.6470,-1.4566,-0.7992,-0.2093,-0.5558,0.0924,25.9326,70.8857,5.4178
220902143219.985,30.680,-2.5920,1.6478,-1.4549,-0.7897,-0.2049,-0.5703,0.0959,25.6571,72.8714,5.2406
220902143220.082,30.780,-2.5946,1.6483,-1.4532,-0.7798,-0.2019,-0.5841,0.0995,25.5360,74.8324,5.1330
220902143220.180,30.880,-2.5973,1.6490,-1.4522,-0.7676,-0.1998,-0.6000,0.1038,25.5520,77.1854,5.1177
220902143220.290,30.980,-2.6012,1.6500,-1.4507,-0.7493,-0.1966,-0.6234,0.1057,25.2461,80.7532,5.5034
220902143220.389,31.080,-2.6038,1.6498,-1.4484,-0.7359,-0.1952,-0.6392,0.1087,25.2272,83.2298,5.6791
220902143220.488,31.180,-2.6058,1.6495,-1.4464,-0.7253,-0.1932,-0.6513,0.1112,25.1652,85.1305,5.7300
220902143220.584,31.280,-2.6080,1.6495,-1.4447,-0.7131,-0.1900,-0.6651,0.1142,25.0148,87.2812,5.6908
220902143220.682,31.380,-2.6107,1.6499,-1.4421,-0.7004,-0.1872,-0.6791,0.1151,24.7362,89.5213,5.8796
220902143220.780,31.480,-2.6135,1.6508,-1.4393,-0.6899,-0.1845,-0.6905,0.1152,24.4368,91.3592,6.0462
220902143220.890,31.580,-2.6167,1.6522,-1.4366,-0.6792,-0.1801,-0.7021,0.1155,24.0038,93.1778,6.0322
220902143220.989,31.680,-2.6203,1.6539,-1.4350,-0.6705,-0.1768,-0.7115,0.1140,23.5363,94.6877,6.1847
220902143221.085,31.780,-2.6242,1.6561,-1.4343,-0.6612,-0.1707,-0.7218,0.1128,22.8639,96.2482,6.0647
220902143221.183,31.880,-2.6295,1.6578,-1.4342,-0.6486,-0.1665,-0.7341,0.1130,22.4443,98.2826,6.0776
220902143221.281,31.980,-2.6349,1.6586,-1.4339,-0.6351,-0.1646,-0.7457,0.1156,22.4267,100.3739,6.1256
220902143221.377,32.080,-2.6401,1.6599,-1.4339,-0.6229,-0.1594,-0.7568,0.1177,22.1316,102.2374,5.8654
220902143221.489,32.180,-2.6451,1.6605,-1.4345,-0.6088,-0.1560,-0.7684,0.1206,22.0363,104.3445,5.7511
220902143221.588,32.280,-2.6487,1.6599,-1.4347,-0.5956,-0.1563,-0.7781,0.1243,22.3066,106.2982,5.9073
220902143221.685,32.380,-2.6517,1.6594,-1.4334,-0.5831,-0.1543,-0.7873,0.1281,22.4321,108.1033,5.8060
220902143221.781,32.480,-2.6536,1.6589,-1.4325,-0.5724,-0.1524,-0.7952,0.1296,22.3700,109.6599,5.8331
220902143221.880,32.580,-2.6534,1.6581,-1.4320,-0.5721,-0.1518,-0.7955,0.1295,22.3220,109.7050,5.7949
220902143221.990,32.680,-2.6513,1.6581,-1.4326,-0.5796,-0.1521,-0.7902,0.1286,22.3091,108.5946,5.6641
220902143222.088,32.780,-2.6483,1.6583,-1.4343,-0.5909,-0.1524,-0.7820,0.1268,22.2341,106.9311,5.4853
220902143222.186,32.880,-2.6450,1.6578,-1.4359,-0.6067,-0.1547,-0.7698,0.1240,22.2522,104.5798,5.4353
220902143222.282,32.980,-2.6423,1.6573,-1.4376,-0.6244,-0.1570,-0.7553,0.1223,22.3918,101.8715,5.2386
220902143222.381,33.080,-2.6401,1.6578,-1.4401,-0.6419,-0.1583,-0.7409,0.1181,22.2278,99.1966,5.1420
220902143222.479,33.180,-2.6382,1.6582,-1.4432,-0.6599,-0.1601,-0.7253,0.1133,22.0621,96.4006,5.1212
220902143222.590,33.280,-2.6366,1.6578,-1.4470,-0.6817,-0.1633,-0.7047,0.1093,22.1307,92.8864,5.0198
220902143222.685,33.380,-2.6356,1.6587,-1.4510,-0.7016,-0.1654,-0.6852,0.1047,22.0570,89.6088,4.9382
220902143222.783,33.480,-2.6341,1.6603,-1.4562,-0.7214,-0.1653,-0.6651,0.0991,21.7385,86.2645,4.7510
220902143222.881,33.580,-2.6317,1.6605,-1.4618,-0.7422,-0.1679,-0.6418,0.0945,21.7507,82.5968,4.6480
220902143222.980,33.680,-2.6287,1.6612,-1.4681,-0.7623,-0.1720,-0.6175,0.0901,21.9288,78.9162,4.6434
220902143223.090,33.780,-2.6250,1.6619,-1.4747,-0.7845,-0.1744,-0.5889,0.0864,22.0413,74.6288,4.3236
220902143223.188,33.880,-2.6212,1.6623,-1.4794,-0.8021,-0.1768,-0.5645,0.0819,22.0937,71.1037,4.2200
220902143223.283,33.980,-2.6171,1.6626,-1.4836,-0.8191,-0.1786,-0.5393,0.0796,22.2356,67.4859,3.8584
220902143223.382,34.080,-2.6123,1.6620,-1.4871,-0.8346,-0.1836,-0.5137,0.0758,22.6073,63.9994,3.8637
220902143223.481,34.180,-2.6061,1.6606,-1.4908,-0.8498,-0.1906,-0.4860,0.0728,23.2455,60.3257,3.8391
220902143223.591,34.280,-2.5974,1.6575,-1.4950,-0.8655,-0.2019,-0.4531,0.0695,24.3557,56.1148,3.9456
220902143223.689,34.380,-2.5900,1.6555,-1.4976,-0.8793,-0.2102,-0.4220,0.0672,25.2396,52.1128,3.7496
220902143223.784,34.480,-2.5819,1.6535,-1.4993,-0.8920,-0.2207,-0.3891,0.0643,26.3489,47.9898,3.6462
220902143223.882,34.580,-2.5746,1.6521,-1.5001,-0.9041,-0.2294,-0.3553,0.0610,27.2640,43.7299,3.3930
220902143223.982,34.680,-2.5690,1.6500,-1.5007,-0.9132,-0.2368,-0.3264,0.0595,28.1134,40.0820,2.9860
220902143224.091,34.780,-2.5640,1.6445,-1.5002,-0.9191,-0.2608,-0.2899,0.0560,30.7944,35.8934,3.2190
220902143224.190,34.880,-2.5604,1.6381,-1.4977,-0.9241,-0.2847,-0.2491,0.0535,33.5643,31.0693,2.9606
220902143224.286,34.980,-2.5565,1.6304,-1.4961,0.9223,0.3205,0.2087,-0.0548,37.8873,26.3173,2.3752
220902143224.382,35.080,-2.5551,1.6252,-1.4966,0.9221,0.3346,0.1897,-0.0423,39.2791,24.5424,3.6197
220902143224.494,35.180,-2.5544,1.6232,-1.4988,0.9210,0.3437,0.1788,-0.0396,40.3393,23.3532,3.7628
220902143224.580,35.280,-2.5533,1.6224,-1.5019,0.9212,0.3476,0.1713,-0.0344,40.7143,22.6275,4.2162
220902143224.691,35.380,-2.5514,1.6228,-1.5060,0.9235,0.3450,0.1649,-0.0322,40.3703,21.7461,4.0846
220902143224.788,35.480,-2.5504,1.6230,-1.5095,0.9241,0.3450,0.1609,-0.0326,40.3970,21.1596,3.8210
220902143224.884,35.580,-2.5490,1.6238,-1.5128,0.9256,0.3426,0.1574,-0.0325,40.1242,20.6089,3.5797
220902143224.983,35.680,-2.5477,1.6247,-1.5150,0.9277,0.3377,0.1557,-0.0324,39.5463,20.2615,3.3520
220902143225.081,35.780,-2.5466,1.6253,-1.5167,0.9294,0.3343,0.1530,-0.0323,39.1449,19.8031,3.1171
220902143225.191,35.880,-2.5458,1.6260,-1.5183,0.9307,0.3320,0.1504,-0.0319,38.8719,19.4108,2.9849
220902143225.290,35.980,-2.5449,1.6268,-1.5190,0.9318,0.3299,0.1485,-0.0304,38.5971,19.1688,3.0244
220902143225.386,36.080,-2.5442,1.6269,-1.5189,0.9326,0.3283,0.1469,-0.0297,38.3941,18.9493,3.0040
220902143225.483,36.180,-2.5450,1.6261,-1.5178,0.9325,0.3295,0.1448,-0.0293,38.5372,18.6966,2.9915
220902143225.582,36.280,-2.5469,1.6264,-1.5167,0.9342,0.3266,0.1405,-0.0285,38.1817,18.0842,2.8157
220902143225.679,36.380,-2.5480,1.6276,-1.5171,0.9358,0.3226,0.1394,-0.0294,37.7332,17.8058,2.5307
220902143225.790,36.480,-2.5477,1.6278,-1.5197,0.9366,0.3206,0.1389,-0.0285,37.4720,17.7461,2.5815
220902143225.889,36.580,-2.5479,1.6284,-1.5233,0.9370,0.3166,0.1442,-0.0324,37.0612,18.2278,2.1905
220902143225.985,36.680,-2.5493,1.6293,-1.5265,0.9363,0.3149,0.1522,-0.0311,36.8057,19.3558,2.6864
220902143226.082,36.780,-2.5499,1.6297,-1.5288,0.9368,0.3131,0.1525,-0.0321,36.6174,19.3244,2.5191
220902143226.181,36.880,-2.5508,1.6306,-1.5304,0.9370,0.3118,0.1541,-0.0325,36.4677,19.5039,2.5044
220902143226.277,36.980,-2.5520,1.6314,-1.5323,0.9377,0.3083,0.1571,-0.0305,35.9948,19.9337,2.8099
220902143226.390,37.080,-2.5530,1.6316,-1.5342,0.9380,0.3070,0.1579,-0.0302,35.8324,20.0354,2.8446
220902143226.489,37.180,-2.5537,1.6303,-1.5363,0.9358,0.3122,0.1608,-0.0303,36.4425,20.5223,3.1110
220902143226.584,37.280,-2.5540,1.6288,-1.5395,0.9336,0.3163,0.1661,-0.0273,36.8519,21.4623,3.8721
220902143226.682,37.380,-2.5535,1.6271,-1.5442,0.9300,0.3201,0.1786,-0.0279,37.2488,23.2553,4.4984
220902143226.780,37.480,-2.5540,1.6237,-1.5497,0.9226,0.3327,0.1930,-0.0277,38.6601,25.6301,5.6831
220902143226.891,37.580,-2.5536,1.6216,-1.5550,0.9169,0.3393,0.2078,-0.0303,39.4135,27.8109,6.3444
220902143226.988,37.680,-2.5556,1.6201,-1.5607,0.9092,0.3412,0.2359,-0.0358,39.5954,31.6667,7.1481
220902143227.084,37.780,-2.5587,1.6201,-1.5632,-0.8997,-0.3432,-0.2668,0.0405,39.7281,36.0170,8.2471
220902143227.183,37.880,-2.5624,1.6219,-1.5645,-0.8893,-0.3373,-0.3059,0.0433,38.7812,41.3346,9.5550
220902143227.281,37.980,-2.5681,1.6244,-1.5640,-0.8740,-0.3276,-0.3560,0.0445,37.1807,48.1227,11.2511
220902143227.377,38.080,-2.5735,1.6258,-1.5574,-0.8600,-0.3239,-0.3903,0.0552,36.8848,52.6328,11.3905
220902143227.490,38.180,-2.5762,1.6282,-1.5450,-0.8519,-0.3136,-0.4140,0.0668,36.1335,55.2417,10.4053
220902143227.587,38.280,-2.5788,1.6305,-1.5317,-0.8432,-0.3031,-0.4376,0.0754,35.2500,57.9550,9.7424
220902143227.684,38.380,-2.5819,1.6300,-1.5158,-0.8306,-0.2993,-0.4615,0.0872,35.2871,61.0663,9.2684
220902143227.788,38.480,-2.5833,1.6287,-1.4998,-0.8201,-0.2961,-0.4804,0.0947,35.2138,63.6184,9.0990
220902143227.880,38.580,-2.5839,1.6287,-1.4859,-0.8106,-0.2873,-0.5003,0.1002,34.4784,66.0729,8.7205
220902143227.991,38.680,-2.5852,1.6281,-1.4712,-0.7991,-0.2817,-0.5202,0.1073,34.1794,68.7301,8.4517
220902143228.089,38.780,-2.5862,1.6287,-1.4623,-0.7943,-0.2729,-0.5312,0.1114,33.4970,69.8962,7.7838
220902143228.186,38.880,-2.5890,1.6290,-1.4542,-0.7851,-0.2718,-0.5442,0.1168,33.6380,71.8040,7.7559
220902143228.284,38.980,-2.5895,1.6286,-1.4483,-0.7842,-0.2681,-0.5466,0.1200,33.4811,71.9369,7.2289
220902143228.381,39.080,-2.5897,1.6281,-1.4449,-0.7844,-0.2717,-0.5442,0.1211,33.9289,71.7364,7.3196
220902143228.479,39.180,-2.1569,1.6483,-3.4541,-0.7861,-0.2724,-0.5420,0.1187,33.8420,71.4675,7.5168
220902143228.590,39.280,-2.1588,1.6494,-3.4551,-0.7905,-0.2726,-0.5364,0.1147,33.6403,70.6419,7.6620
220902143228.688,39.380,-2.1613,1.6495,-3.4588,-0.7931,-0.2751,-0.5313,0.1140,33.8889,69.9852,7.7206
220902143228.783,39.480,-2.1634,1.6494,-3.4636,-0.7951,-0.2769,-0.5274,0.1138,34.0781,69.4840,7.7086
220902143228.881,39.580,-2.1653,1.6500,-3.4690,-0.7966,-0.2775,-0.5251,0.1129,34.0970,69.1544,7.7370
220902143228.980,39.680,-2.1649,1.6501,-3.4739,-0.8012,-0.2783,-0.5178,0.1116,34.1592,68.0870,7.5989
220902143229.090,39.780,-2.1609,1.6523,-3.4781,-0.8143,-0.2781,-0.4989,0.1034,33.7803,65.2840,7.5415
220902143229.189,39.880,-2.1546,1.6546,-3.4814,-0.8341,-0.2744,-0.4691,0.0944,33.1182,60.7434,6.8590
220902143229.286,39.980,-2.1480,1.6569,-3.4856,-0.8547,-0.2715,-0.4342,0.0856,32.5751,55.6461,6.0917
220902143229.383,40.080,-2.1424,1.6615,-3.4886,-0.8757,-0.2615,-0.3994,0.0721,31.0345,50.5719,5.5356
220902143229.482,40.180,-2.1358,1.6655,-3.4875,-0.8997,-0.2521,-0.3512,0.0608,29.7580,43.8335,4.4770
220902143229.580,40.280,-2.1248,1.6707,-3.4785,-0.9355,-0.2353,-0.2600,0.0426,27.5380,31.7431,2.7602
220902143229.691,40.380,-2.1152,1.6751,-3.4616,0.9673,0.2197,0.1232,-0.0283,25.5983,14.5032,359.9560
220902143229.789,40.480,-2.1136,1.6763,-3.4413,0.9778,0.2081,-0.0194,-0.0177,23.9703,357.1567,357.3196
220902143229.886,40.580,-2.1171,1.6763,-3.4302,0.9720,0.2030,-0.1182,-0.0042,23.1796,345.4092,356.4966
220902143229.983,40.680,-2.1241,1.6760,-3.4267,0.9626,0.1968,-0.1860,0.0053,22.3874,337.3482,356.0874
220902143230.081,40.780,-2.1330,1.6761,-3.4285,0.9523,0.1913,-0.2373,0.0149,21.8038,331.2729,356.1487
220902143230.180,40.880,-2.1416,1.6754,-3.4365,0.9456,0.1858,-0.2661,0.0235,21.3422,327.9384,356.6502
220902143230.290,40.980,-2.1479,1.6742,-3.4508,0.9424,0.1839,-0.2773,0.0354,21.4872,326.7983,357.8290
220902143230.388,41.080,-2.1497,1.6720,-3.4671,0.9447,0.1891,-0.2650,0.0399,22.2381,328.3616,358.4614
220902143230.484,41.180,-2.1516,1.6690,-3.4832,0.9486,0.1994,-0.2422,0.0409,23.4606,331.1072,358.8087
220902143230.582,41.280,-2.1534,1.6671,-3.4989,0.9562,0.2047,-0.2056,0.0380,24.0237,335.5821,359.2828
220902143230.680,41.380,-2.1565,1.6676,-3.5127,0.9646,0.2055,-0.1610,0.0383,24.1310,341.1565,0.4884
220902143230.791,41.480,-2.1583,1.6621,-3.5287,0.9663,0.2378,-0.0926,0.0331,27.7517,349.3687,1.2959
220902143230.890,41.580,-2.1564,1.6607,-3.5393,0.9703,0.2370,-0.0392,0.0272,27.5250,355.9140,2.2111
220902143230.984,41.680,-2.1555,1.6566,-3.5433,0.9670,0.2535,-0.0105,0.0213,29.3894,359.3717,2.3538
220902143231.083,41.780,-2.1539,1.6556,-3.5428,0.9657,0.2593,0.0041,0.0144,30.0493,1.0172,1.9813
220902143231.181,41.880,-2.1517,1.6552,-3.5403,0.9654,0.2601,0.0147,0.0128,30.1180,2.3192,2.1454
220902143231.278,41.980,-2.1506,1.6534,-3.5372,0.9636,0.2661,0.0238,0.0114,30.8190,3.4687,2.3144
220902143231.390,42.080,-2.1496,1.6531,-3.5332,0.9627,0.2684,0.0316,0.0119,31.0658,4.5043,2.6728
220902143231.488,42.180,-2.1488,1.6534,-3.5296,0.9627,0.2682,0.0333,0.0112,31.0414,4.6943,2.6385
220902143231.584,42.280,-2.1481,1.6540,-3.5271,0.9631,0.2667,0.0344,0.0114,30.8587,4.8297,2.6954
220902143231.682,42.380,-2.1476,1.6546,-3.5253,0.9638,0.2640,0.0354,0.0116,30.5333,4.9573,2.7357
220902143231.780,42.480,-2.1480,1.6547,-3.5245,0.9635,0.2647,0.0376,0.0122,30.6075,5.2661,2.8934
220902143231.891,42.580,-2.1487,1.6559,-3.5243,0.9649,0.2594,0.0400,0.0135,29.9600,5.5817,3.0940
220902143231.989,42.680,-2.1479,1.6568,-3.5233,0.9654,0.2569,0.0422,0.0136,29.6578,5.8478,3.1613
220902143232.086,42.780,-2.1470,1.6575,-3.5207,0.9660,0.2541,0.0462,0.0142,29.3086,6.3518,3.3504
220902143232.183,42.880,-2.1458,1.6592,-3.5167,0.9669,0.2483,0.0566,0.0135,28.6009,7.6040,3.5359
220902143232.281,42.980,-2.1443,1.6613,-3.5124,0.9681,0.2411,0.0672,0.0120,27.7216,8.8360,3.6099
220902143232.379,43.080,-2.1435,1.6625,-3.5096,0.9689,0.2366,0.0719,0.0097,27.2041,9.3068,3.4016
220902143232.490,43.180,-2.1430,1.6639,-3.5065,0.9695,0.2329,0.0754,0.0069,26.7843,9.6331,3.1157
220902143232.588,43.280,-2.1430,1.6652,-3.5043,0.9704,0.2285,0.0775,0.0068,26.2553,9.8537,3.1079
220902143232.685,43.380,-2.1435,1.6665,-3.5031,0.9716,0.2238,0.0767,0.0046,25.7318,9.6596,2.7594
220902143232.784,43.480,-2.1443,1.6674,-3.5025,0.9724,0.2214,0.0742,0.0051,25.4529,9.3354,2.7107
220902143232.880,43.580,-2.1456,1.6684,-3.5034,0.9738,0.2172,0.0669,0.0042,24.9916,8.3777,2.3556
220902143232.978,43.680,-2.1466,1.6692,-3.5043,0.9750,0.2141,0.0595,0.0058,24.6281,7.4960,2.3178
220902143233.089,43.780,-2.1480,1.6694,-3.5066,0.9761,0.2119,0.0479,0.0060,24.3968,6.0491,2.0076
220902143233.188,43.880,-2.1491,1.6714,-3.5105,0.9785,0.2044,0.0263,0.0047,23.5649,3.3382,1.2418
220902143233.284,43.980,-2.1503,1.6753,-3.5197,0.9819,0.1880,-0.0244,-0.0003,21.6674,357.0443,359.4028
220902143233.381,44.080,-2.1508,1.6799,-3.5317,0.9807,0.1700,-0.0958,-0.0092,19.3702,348.3233,356.9292
220902143233.480,44.180,-2.1478,1.6837,-3.5455,0.9724,0.1542,-0.1742,-0.0171,17.0939,338.9022,354.7814
220902143233.589,44.280,-2.1449,1.6858,-3.5542,0.9634,0.1465,-0.2237,-0.0165,15.9609,333.0407,354.1938
220902143233.688,44.380,-2.1445,1.6862,-3.5551,0.9632,0.1444,-0.2263,-0.0105,15.8664,332.8441,354.8991
220902143233.785,44.480,-2.1472,1.6855,-3.5525,0.9670,0.1467,-0.2081,-0.0045,16.3720,335.1064,355.8328
220902143233.882,44.580,-2.1530,1.6853,-3.5489,0.9724,0.1481,-0.1801,-0.0032,16.6731,338.4890,356.4362
220902143233.981,44.680,-2.1584,1.6854,-3.5453,0.9765,0.1483,-0.1563,-0.0022,16.7969,341.3654,356.9651
220902143234.079,44.780,-2.1643,1.6851,-3.5406,0.9803,0.1510,-0.1273,-0.0030,17.1747,344.8040,357.3420
220902143234.190,44.880,-2.1705,1.6851,-3.5342,0.9844,0.1532,-0.0864,-0.0005,17.5482,349.7144,358.3510
