datetime,sessionTime,velPosX,velPosY,velPosZ,accPosX,accPosY,accPosZ,velQ0,velQi,velQj,velQk,accQ0,accQi,accQj,accQk,velPitch,velYaw,velRoll,accPitch,accYaw,accRoll
220902143200.183,10.880,-0.0074,0.0015,-0.0168,-0.0045,-0.0036,0.0034,0.9994,-0.0117,0.0283,0.0167,0.9997,-0.0158,0.0129,0.0119,2.2579,3.8629,0.8572,2.2211,1.2974,0.2510
220902143200.380,10.980,-0.0062,-0.0104,-0.0076,-0.0012,-0.0071,0.0073,0.9994,0.0223,0.0182,-0.0181,0.9990,0.0269,0.0022,-0.0358,3.2620,2.5040,0.5864,1.4575,0.3679,0.8462
220902143200.380,11.080,-0.0062,-0.0104,-0.0076,-0.0012,-0.0071,0.0073,0.9994,0.0223,0.0182,-0.0181,0.9990,0.0269,0.0022,-0.0358,3.2620,2.5040,0.5864,1.4575,0.3679,0.8462
220902143200.592,11.180,-0.0009,0.0033,0.0038,0.0051,0.0095,0.0050,0.9997,-0.0228,0.0064,0.0002,0.9990,-0.0424,-0.0022,0.0152,1.7571,1.4761,2.9388,0.9939,0.1795,2.0925
220902143200.592,11.280,-0.0009,0.0033,0.0038,0.0051,0.0095,0.0050,0.9997,-0.0228,0.0064,0.0002,0.9990,-0.0424,-0.0022,0.0152,1.7571,1.4761,2.9388,0.9939,0.1795,2.0925
220902143200.783,11.380,0.0012,0.0106,0.0087,0.0016,0.0025,0.0005,0.9994,-0.0280,0.0097,0.0166,0.9997,-0.0063,-0.0027,0.0220,3.5882,0.0814,1.4592,2.3555,0.8316,1.7944
220902143200.783,11.480,0.0012,0.0106,0.0087,0.0016,0.0025,0.0005,0.9994,-0.0280,0.0097,0.0166,0.9997,-0.0063,-0.0027,0.0220,3.5882,0.0814,1.4592,2.3555,0.8316,1.7944
220902143200.991,11.580,-0.0024,0.0175,0.0038,-0.0020,0.0073,-0.0045,0.9970,-0.0530,0.0355,0.0445,0.9989,-0.0231,0.0283,0.0276,7.8545,3.2759,1.3895,4.1321,3.0738,0.2546
220902143200.991,11.680,-0.0024,0.0175,0.0038,-0.0020,0.0073,-0.0045,0.9970,-0.0530,0.0355,0.0445,0.9989,-0.0231,0.0283,0.0276,7.8545,3.2759,1.3895,4.1321,3.0738,0.2546
220902143201.189,11.780,-0.0127,0.0170,-0.0019,-0.0037,0.0028,-0.0047,0.9944,-0.0301,0.0842,0.0562,0.9995,-0.0101,0.0288,0.0037,7.3085,9.6700,0.0171,1.0167,2.4867,1.8022
220902143201.189,11.880,-0.0127,0.0170,-0.0019,-0.0037,0.0028,-0.0047,0.9944,-0.0301,0.0842,0.0562,0.9995,-0.0101,0.0288,0.0037,7.3085,9.6700,0.0171,1.0167,2.4867,1.8022
220902143201.382,11.980,-0.0095,0.0083,0.0027,0.0045,-0.0004,-0.0008,0.9986,-0.0149,0.0444,0.0235,0.9994,-0.0150,-0.0280,-0.0098,2.9892,4.8467,1.1249,0.7153,3.7738,0.2368
220902143201.382,12.080,-0.0095,0.0083,0.0027,0.0045,-0.0004,-0.0008,0.9986,-0.0149,0.0444,0.0235,0.9994,-0.0150,-0.0280,-0.0098,2.9892,4.8467,1.1249,0.7153,3.7738,0.2368
220902143201.591,12.180,-0.0031,-0.0001,0.0000,0.0032,-0.0028,-0.0015,0.9999,-0.0116,0.0041,-0.0072,0.9995,-0.0116,-0.0246,-0.0146,0.6723,0.2024,1.4373,0.2140,3.0885,1.3358
220902143201.591,12.280,-0.0031,-0.0001,0.0000,0.0032,-0.0028,-0.0015,0.9999,-0.0116,0.0041,-0.0072,0.9995,-0.0116,-0.0246,-0.0146,0.6723,0.2024,1.4373,0.2140,3.0885,1.3358
220902143201.788,12.380,-0.0028,0.0003,-0.0010,0.0005,0.0005,0.0004,1.0000,-0.0065,0.0017,-0.0007,1.0000,-0.0058,-0.0020,0.0027,0.0007,0.0454,0.7618,0.3683,0.3552,0.6387
220902143201.788,12.480,-0.0028,0.0003,-0.0010,0.0005,0.0005,0.0004,1.0000,-0.0065,0.0017,-0.0007,1.0000,-0.0058,-0.0020,0.0027,0.0007,0.0454,0.7618,0.3683,0.3552,0.6387
220902143201.981,12.580,-0.0015,0.0000,-0.0005,0.0009,-0.0003,-0.0003,1.0000,-0.0007,-0.0080,-0.0008,1.0000,0.0007,-0.0060,-0.0021,0.0872,0.9386,0.0883,0.0751,0.6799,0.0534
220902143201.982,12.680,-0.0015,0.0000,-0.0005,0.0009,-0.0003,-0.0003,1.0000,-0.0007,-0.0080,-0.0008,1.0000,0.0007,-0.0060,-0.0021,0.0872,0.9386,0.0883,0.0751,0.6799,0.0534
220902143202.191,12.780,-0.0029,0.0005,0.0008,-0.0002,-0.0006,0.0009,1.0000,-0.0025,-0.0044,0.0007,1.0000,-0.0002,0.0001,-0.0015,0.1129,0.5578,0.2732,0.1654,0.0081,0.0434
220902143202.191,12.880,-0.0029,0.0005,0.0008,-0.0002,-0.0006,0.0009,1.0000,-0.0025,-0.0044,0.0007,1.0000,-0.0002,0.0001,-0.0015,0.1129,0.5578,0.2732,0.1654,0.0081,0.0434
220902143202.386,12.980,-0.0057,0.0025,-0.0015,-0.0026,0.0020,-0.0019,1.0000,0.0002,0.0001,0.0063,1.0000,0.0022,0.0041,0.0026,0.7115,0.0372,0.1328,0.2509,0.4485,0.0411
220902143202.386,13.080,-0.0057,0.0025,-0.0015,-0.0026,0.0020,-0.0019,1.0000,0.0002,0.0001,0.0063,1.0000,0.0022,0.0041,0.0026,0.7115,0.0372,0.1328,0.2509,0.4485,0.0411
220902143202.581,13.180,-0.0028,0.0013,-0.0034,0.0016,-0.0026,-0.0014,0.9999,-0.0015,-0.0025,0.0111,1.0000,0.0049,-0.0021,-0.0032,1.2782,0.2795,0.0303,0.4465,0.1691,0.4478
220902143202.581,13.280,-0.0028,0.0013,-0.0034,0.0016,-0.0026,-0.0014,0.9999,-0.0015,-0.0025,0.0111,1.0000,0.0049,-0.0021,-0.0032,1.2782,0.2795,0.0303,0.4465,0.1691,0.4478
220902143202.790,13.380,-0.0013,0.0019,-0.0057,0.0005,0.0002,-0.0009,0.9999,0.0054,-0.0075,0.0092,1.0000,-0.0025,0.0060,0.0051,0.9206,0.7754,0.8148,0.5991,0.6676,0.1532
220902143202.790,13.480,-0.0013,0.0019,-0.0057,0.0005,0.0002,-0.0009,0.9999,0.0054,-0.0075,0.0092,1.0000,-0.0025,0.0060,0.0051,0.9206,0.7754,0.8148,0.5991,0.6676,0.1532
220902143202.985,13.580,0.0029,-0.0156,-0.0003,0.0052,-0.0004,-0.0005,0.9970,0.0477,0.0100,-0.0599,0.9996,0.0047,0.0264,0.0032,7.8195,2.3914,4.1981,0.1774,1.0425,0.5982
220902143202.985,13.680,0.0029,-0.0156,-0.0003,0.0052,-0.0004,-0.0005,0.9970,0.0477,0.0100,-0.0599,0.9996,0.0047,0.0264,0.0032,7.8195,2.3914,4.1981,0.1774,1.0425,0.5982
220902143203.180,13.780,0.0016,-0.0016,0.0009,-0.0017,0.0008,0.0018,0.9993,-0.0236,-0.0284,-0.0116,0.9997,-0.0044,-0.0230,-0.0027,0.6342,4.4439,3.1773,0.1034,2.8946,0.6328
220902143203.180,13.880,0.0016,-0.0016,0.0009,-0.0017,0.0008,0.0018,0.9993,-0.0236,-0.0284,-0.0116,0.9997,-0.0044,-0.0230,-0.0027,0.6342,4.4439,3.1773,0.1034,2.8946,0.6328
220902143203.389,13.980,-0.0044,0.0125,-0.0093,0.0016,0.0131,-0.0099,0.9983,-0.0505,0.0184,0.0215,0.9984,-0.0503,0.0141,0.0213,3.9315,0.2897,5.2385,3.8782,0.1991,5.2370
220902143203.389,14.080,-0.0044,0.0125,-0.0093,0.0016,0.0131,-0.0099,0.9983,-0.0505,0.0184,0.0215,0.9984,-0.0503,0.0141,0.0213,3.9315,0.2897,5.2385,3.8782,0.1991,5.2370
220902143203.583,14.180,0.0057,0.0238,-0.0049,-0.0032,0.0138,-0.0043,0.9979,-0.0166,-0.0154,0.0604,0.9997,0.0085,-0.0241,-0.0058,7.1844,1.7650,0.0026,0.8997,0.8821,0.6503
