datetime,sessionTime,HR
220902153658.834,0.780,70
220902153659.835,1.780,70
220902153700.848,2.800,69
220902153701.852,3.800,70
220902153702.852,4.800,69
220902153703.856,5.800,69
220902153704.858,6.820,69
220902153705.862,7.820,69
220902153706.865,8.820,69
220902153707.868,9.820,69
220902153708.869,10.820,70
220902153709.870,11.820,70
