datetime,sessionTime,velPosX,velPosY,velPosZ,accPosX,accPosY,accPosZ,velQ0,velQi,velQj,velQk,accQ0,accQi,accQj,accQk,velPitch,velYaw,velRoll,accPitch,accYaw,accRoll
220902145552.373,4.320,0.0060,-0.0020,-0.0064,0.0045,-0.0037,0.0080,0.9902,0.0061,-0.1395,0.0002,0.9972,0.0035,-0.0752,0.0029,0.5275,16.1056,0.4658,0.1373,8.6957,0.4553
220902145552.373,4.420,0.0060,-0.0020,-0.0064,0.0045,-0.0037,0.0080,0.9902,0.0061,-0.1395,0.0002,0.9972,0.0035,-0.0752,0.0029,0.5275,16.1056,0.4658,0.1373,8.6957,0.4553
220902145552.569,4.520,-0.0090,-0.0061,0.0005,-0.0097,-0.0016,0.0014,0.9865,0.0126,-0.1635,0.0014,1.0000,0.0032,-0.0002,0.0085,1.4374,18.8483,0.2324,0.3040,0.0839,0.1124
220902145552.569,4.620,-0.0090,-0.0061,0.0005,-0.0097,-0.0016,0.0014,0.9865,0.0126,-0.1635,0.0014,1.0000,0.0032,-0.0002,0.0085,1.4374,18.8483,0.2324,0.3040,0.0839,0.1124
220902145552.776,4.720,-0.0130,0.0069,-0.0214,0.0048,0.0085,-0.0087,0.9989,-0.0346,-0.0298,-0.0104,0.9958,-0.0260,0.0866,-0.0141,4.1240,3.4749,0.3734,3.3237,9.9135,0.1849
220902145552.776,4.820,-0.0130,0.0069,-0.0214,0.0048,0.0085,-0.0087,0.9989,-0.0346,-0.0298,-0.0104,0.9958,-0.0260,0.0866,-0.0141,4.1240,3.4749,0.3734,3.3237,9.9135,0.1849
220902145552.968,4.920,-0.0190,0.0126,-0.0224,-0.0042,0.0004,0.0022,0.9971,-0.0678,0.0235,-0.0242,0.9998,-0.0013,0.0177,0.0065,8.2474,2.5894,0.2873,0.1329,1.7626,0.1117
220902145552.969,5.020,-0.0190,0.0126,-0.0224,-0.0042,0.0004,0.0022,0.9971,-0.0678,0.0235,-0.0242,0.9998,-0.0013,0.0177,0.0065,8.2474,2.5894,0.2873,0.1329,1.7626,0.1117
220902145553.173,5.120,-0.0229,0.0064,-0.0105,0.0034,-0.0043,0.0067,0.9986,-0.0484,0.0064,-0.0181,0.9995,0.0296,-0.0127,0.0029,5.9242,0.9530,0.3371,3.3214,0.7484,0.5260
220902145553.173,5.220,-0.0229,0.0064,-0.0105,0.0034,-0.0043,0.0067,0.9986,-0.0484,0.0064,-0.0181,0.9995,0.0296,-0.0127,0.0029,5.9242,0.9530,0.3371,3.3214,0.7484,0.5260
220902145553.371,5.320,-0.0012,-0.0007,0.0035,0.0134,-0.0048,0.0082,0.9991,0.0037,0.0405,-0.0083,0.9993,0.0379,0.0009,0.0015,0.2568,5.7021,1.4617,3.8477,0.9695,1.1373
220902145553.371,5.420,-0.0012,-0.0007,0.0035,0.0134,-0.0048,0.0082,0.9991,0.0037,0.0405,-0.0083,0.9993,0.0379,0.0009,0.0015,0.2568,5.7021,1.4617,3.8477,0.9695,1.1373
220902145553.568,5.520,0.0024,0.0004,0.0105,0.0003,0.0006,0.0029,0.9933,0.0000,0.1129,-0.0254,0.9998,-0.0011,0.0210,-0.0070,0.6899,15.8740,4.0570,0.6164,3.1241,1.0237
220902145553.568,5.620,0.0024,0.0004,0.0105,0.0003,0.0006,0.0029,0.9933,0.0000,0.1129,-0.0254,0.9998,-0.0011,0.0210,-0.0070,0.6899,15.8740,4.0570,0.6164,3.1241,1.0237
220902145553.763,5.720,0.0113,-0.0030,0.0164,0.0044,-0.0020,0.0001,0.9954,0.0307,0.0889,-0.0180,0.9996,0.0176,-0.0188,-0.0079,4.0325,9.6481,0.8472,2.1438,3.2751,0.0195
220902145553.763,5.820,0.0113,-0.0030,0.0164,0.0044,-0.0020,0.0001,0.9954,0.0307,0.0889,-0.0180,0.9996,0.0176,-0.0188,-0.0079,4.0325,9.6481,0.8472,2.1438,3.2751,0.0195
220902145553.969,5.920,0.0039,-0.0003,0.0213,-0.0053,0.0016,0.0017,0.9945,-0.0017,0.1044,0.0084,0.9993,-0.0254,-0.0182,0.0209,0.9401,11.7852,0.3340,1.8088,1.0205,1.6815
220902145553.969,6.020,0.0039,-0.0003,0.0213,-0.0053,0.0016,0.0017,0.9945,-0.0017,0.1044,0.0084,0.9993,-0.0254,-0.0182,0.0209,0.9401,11.7852,0.3340,1.8088,1.0205,1.6815
220902145554.163,6.120,0.0144,-0.0050,0.0078,0.0066,-0.0042,-0.0109,0.9991,0.0191,0.0293,-0.0239,0.9987,0.0106,-0.0421,-0.0264,3.1555,2.2357,1.9068,3.0706,5.3719,0.9195
220902145554.163,6.220,0.0144,-0.0050,0.0078,0.0066,-0.0042,-0.0109,0.9991,0.0191,0.0293,-0.0239,0.9987,0.0106,-0.0421,-0.0264,3.1555,2.2357,1.9068,3.0706,5.3719,0.9195
220902145554.363,6.320,0.0284,-0.0173,-0.0018,0.0051,-0.0025,0.0028,0.9856,0.0758,-0.1207,-0.0915,0.9969,0.0113,-0.0777,-0.0072,13.2712,14.8930,3.3274,1.6959,7.7135,1.0109
220902145554.363,6.420,0.0284,-0.0173,-0.0018,0.0051,-0.0025,0.0028,0.9856,0.0758,-0.1207,-0.0915,0.9969,0.0113,-0.0777,-0.0072,13.2712,14.8930,3.3274,1.6959,7.7135,1.0109
220902145554.572,6.520,0.0123,-0.0044,0.0033,-0.0149,0.0044,-0.0051,0.9922,0.0130,-0.1234,-0.0146,0.9983,-0.0131,0.0558,0.0077,2.1074,14.1256,0.7519,1.8497,6.4982,0.4500
220902145554.572,6.620,0.0123,-0.0044,0.0033,-0.0149,0.0044,-0.0051,0.9922,0.0130,-0.1234,-0.0146,0.9983,-0.0131,0.0558,0.0077,2.1074,14.1256,0.7519,1.8497,6.4982,0.4500
220902145554.778,6.720,0.0009,-0.0131,0.0067,-0.0142,0.0016,0.0053,0.9660,0.0559,-0.2520,-0.0140,0.9965,0.0035,-0.0837,-0.0058,5.9028,29.5388,2.9850,0.2840,9.9378,2.8662
220902145554.778,6.820,0.0009,-0.0131,0.0067,-0.0142,0.0016,0.0053,0.9660,0.0559,-0.2520,-0.0140,0.9965,0.0035,-0.0837,-0.0058,5.9028,29.5388,2.9850,0.2840,9.9378,2.8662
220902145554.969,6.920,-0.0093,0.0006,-0.0250,0.0025,0.0058,-0.0208,0.9929,0.0147,-0.1179,0.0040,0.9948,-0.0087,0.1014,0.0014,1.2413,13.7879,1.2481,0.9703,11.6450,0.1844
220902145554.969,7.020,-0.0093,0.0006,-0.0250,0.0025,0.0058,-0.0208,0.9929,0.0147,-0.1179,0.0040,0.9948,-0.0087,0.1014,0.0014,1.2413,13.7879,1.2481,0.9703,11.6450,0.1844
220902145555.180,7.120,-0.0122,-0.0022,-0.0250,-0.0055,0.0027,0.0034,0.9964,0.0019,-0.0843,0.0083,0.9999,0.0028,-0.0157,-0.0044,0.9772,9.6785,0.0322,0.3961,1.9340,0.5240
220902145555.180,7.220,-0.0122,-0.0022,-0.0250,-0.0055,0.0027,0.0034,0.9964,0.0019,-0.0843,0.0083,0.9999,0.0028,-0.0157,-0.0044,0.9772,9.6785,0.0322,0.3961,1.9340,0.5240
220902145555.386,7.320,-0.0109,-0.0006,-0.0248,0.0020,0.0010,-0.0012,0.9980,0.0053,-0.0624,0.0132,0.9998,0.0021,0.0177,0.0056,1.4233,7.3771,0.8144,0.5271,1.8765,0.5281
220902145555.386,7.420,-0.0109,-0.0006,-0.0248,0.0020,0.0010,-0.0012,0.9980,0.0053,-0.0624,0.0132,0.9998,0.0021,0.0177,0.0056,1.4233,7.3771,0.8144,0.5271,1.8765,0.5281
220902145555.572,7.520,-0.0044,-0.0056,-0.0178,0.0009,-0.0016,0.0025,0.9997,0.0010,-0.0146,0.0175,1.0000,0.0015,0.0093,0.0008,1.9175,1.8871,0.6471,0.0197,0.9470,0.3036
220902145555.572,7.620,-0.0044,-0.0056,-0.0178,0.0009,-0.0016,0.0025,0.9997,0.0010,-0.0146,0.0175,1.0000,0.0015,0.0093,0.0008,1.9175,1.8871,0.6471,0.0197,0.9470,0.3036
220902145555.762,7.720,-0.0048,0.0023,-0.0094,0.0033,0.0043,0.0040,0.9997,0.0003,-0.0240,-0.0007,0.9998,-0.0029,0.0134,-0.0150,0.0851,2.7571,0.0033,1.3482,1.8851,0.9528
220902145555.762,7.820,-0.0048,0.0023,-0.0094,0.0033,0.0043,0.0040,0.9997,0.0003,-0.0240,-0.0007,0.9998,-0.0029,0.0134,-0.0150,0.0851,2.7571,0.0033,1.3482,1.8851,0.9528
220902145555.977,7.920,0.0006,0.0045,-0.0052,0.0021,0.0019,0.0041,0.9998,0.0065,0.0004,-0.0170,0.9999,0.0065,0.0124,-0.0090,2.0815,0.0850,0.1172,1.2358,1.1624,0.2462
220902145555.977,8.020,0.0006,0.0045,-0.0052,0.0021,0.0019,0.0041,0.9998,0.0065,0.0004,-0.0170,0.9999,0.0065,0.0124,-0.0090,2.0815,0.0850,0.1172,1.2358,1.1624,0.2462
220902145556.171,8.120,-0.0010,0.0026,0.0048,-0.0020,-0.0022,0.0039,0.9999,-0.0064,0.0090,-0.0061,0.9999,-0.0109,-0.0066,-0.0011,0.3798,1.3369,0.9814,0.3367,0.3740,0.7091
220902145556.171,8.220,-0.0010,0.0026,0.0048,-0.0020,-0.0022,0.0039,0.9999,-0.0064,0.0090,-0.0061,0.9999,-0.0109,-0.0066,-0.0011,0.3798,1.3369,0.9814,0.3367,0.3740,0.7091
220902145556.371,8.320,-0.0039,0.0020,0.0112,-0.0022,0.0009,0.0044,0.9998,0.0114,0.0120,-0.0052,0.9999,0.0093,0.0054,-0.0052,1.0003,1.0591,1.0758,0.9060,0.3742,0.8431
220902145556.371,8.420,-0.0039,0.0020,0.0112,-0.0022,0.0009,0.0044,0.9998,0.0114,0.0120,-0.0052,0.9999,0.0093,0.0054,-0.0052,1.0003,1.0591,1.0758,0.9060,0.3742,0.8431
220902145556.576,8.520,-0.0107,0.0020,0.0131,-0.0041,0.0012,0.0036,1.0000,-0.0012,0.0063,-0.0042,1.0000,0.0014,-0.0026,-0.0069,0.4157,0.8010,0.2855,0.0187,0.2695,0.0885
220902145556.576,8.620,-0.0107,0.0020,0.0131,-0.0041,0.0012,0.0036,1.0000,-0.0012,0.0063,-0.0042,1.0000,0.0014,-0.0026,-0.0069,0.4157,0.8010,0.2855,0.0187,0.2695,0.0885
220902145556.765,8.720,-0.0088,-0.0012,0.0111,0.0022,-0.0030,-0.0019,1.0000,-0.0009,0.0014,0.0048,1.0000,0.0016,0.0002,0.0084,0.5568,0.1400,0.0625,0.2460,0.1111,0.3547
220902145556.765,8.820,-0.0088,-0.0012,0.0111,0.0022,-0.0030,-0.0019,1.0000,-0.0009,0.0014,0.0048,1.0000,0.0016,0.0002,0.0084,0.5568,0.1400,0.0625,0.2460,0.1111,0.3547
220902145556.964,8.920,-0.0085,-0.0005,0.0120,0.0022,0.0006,-0.0036,1.0000,-0.0044,0.0016,0.0041,1.0000,-0.0033,-0.0036,-0.0015,0.5856,0.2923,0.3688,0.0617,0.2815,0.3031
220902145556.964,9.020,-0.0085,-0.0005,0.0120,0.0022,0.0006,-0.0036,1.0000,-0.0044,0.0016,0.0041,1.0000,-0.0033,-0.0036,-0.0015,0.5856,0.2923,0.3688,0.0617,0.2815,0.3031
220902145557.167,9.120,-0.0042,0.0010,0.0086,0.0031,0.0007,-0.0043,1.0000,0.0000,0.0060,-0.0037,1.0000,0.0014,-0.0010,-0.0013,0.4135,0.7274,0.1168,0.1923,0.1550,0.1272
220902145557.167,9.220,-0.0042,0.0010,0.0086,0.0031,0.0007,-0.0043,1.0000,0.0000,0.0060,-0.0037,1.0000,0.0014,-0.0010,-0.0013,0.4135,0.7274,0.1168,0.1923,0.1550,0.1272
220902145557.364,9.320,-0.0024,-0.0003,0.0060,0.0023,-0.0016,-0.0038,1.0000,0.0009,0.0048,0.0003,1.0000,0.0001,-0.0009,0.0048,0.0026,0.5128,0.1176,0.5336,0.1449,0.0891
220902145557.364,9.420,-0.0024,-0.0003,0.0060,0.0023,-0.0016,-0.0038,1.0000,0.0009,0.0048,0.0003,1.0000,0.0001,-0.0009,0.0048,0.0026,0.5128,0.1176,0.5336,0.1449,0.0891
220902145557.562,9.520,0.0022,-0.0087,0.0046,0.0036,-0.0060,-0.0017,0.9992,-0.0016,0.0242,0.0308,0.9996,-0.0022,0.0146,0.0223,3.5016,2.6019,0.5235,2.5594,1.5935,0.2186
220902145557.562,9.620,0.0022,-0.0087,0.0046,0.0036,-0.0060,-0.0017,0.9992,-0.0016,0.0242,0.0308,0.9996,-0.0022,0.0146,0.0223,3.5016,2.6019,0.5235,2.5594,1.5935,0.2186
220902145557.770,9.720,0.0094,-0.0072,0.0082,-0.0023,0.0159,0.0012,0.9984,-0.0058,0.0545,0.0133,0.9960,-0.0053,-0.0210,-0.0865,1.4942,6.7346,0.8660,9.9775,1.6021,0.2714
220902145557.770,9.820,0.0094,-0.0072,0.0082,-0.0023,0.0159,0.0012,0.9984,-0.0058,0.0545,0.0133,0.9960,-0.0053,-0.0210,-0.0865,1.4942,6.7346,0.8660,9.9775,1.6021,0.2714
220902145557.976,9.920,0.0112,-0.0276,0.0163,-0.0035,-0.0067,0.0100,0.9952,0.0197,0.0366,0.0888,0.9990,0.0230,-0.0326,0.0222,10.4085,5.1010,1.2147,3.0361,3.9922,0.3632
220902145557.976,10.020,0.0112,-0.0276,0.0163,-0.0035,-0.0067,0.0100,0.9952,0.0197,0.0366,0.0888,0.9990,0.0230,-0.0326,0.0222,10.4085,5.1010,1.2147,3.0361,3.9922,0.3632
220902145558.173,10.120,0.0107,-0.0165,0.0151,0.0035,0.0036,-0.0028,0.9993,0.0126,-0.0021,0.0350,1.0000,0.0028,-0.0052,0.0005,4.2653,0.1754,0.0760,0.1622,0.5790,0.3985
220902145558.173,10.220,0.0107,-0.0165,0.0151,0.0035,0.0036,-0.0028,0.9993,0.0126,-0.0021,0.0350,1.0000,0.0028,-0.0052,0.0005,4.2653,0.1754,0.0760,0.1622,0.5790,0.3985
220902145558.368,10.320,0.0160,-0.0134,-0.0035,0.0049,-0.0023,-0.0080,0.9996,0.0055,0.0081,0.0254,0.9998,-0.0041,0.0071,0.0161,2.9517,1.7344,0.8973,1.5759,0.5897,0.5101
220902145558.368,10.420,0.0160,-0.0134,-0.0035,0.0049,-0.0023,-0.0080,0.9996,0.0055,0.0081,0.0254,0.9998,-0.0041,0.0071,0.0161,2.9517,1.7344,0.8973,1.5759,0.5897,0.5101
220902145558.563,10.520,0.0140,0.0018,-0.0123,0.0019,0.0064,-0.0068,1.0000,-0.0041,0.0085,-0.0004,1.0000,-0.0034,0.0018,-0.0069,0.2223,1.8814,0.9939,0.4511,0.3440,0.1493
220902145558.563,10.620,0.0140,0.0018,-0.0123,0.0019,0.0064,-0.0068,1.0000,-0.0041,0.0085,-0.0004,1.0000,-0.0034,0.0018,-0.0069,0.2223,1.8814,0.9939,0.4511,0.3440,0.1493
220902145558.771,10.720,0.0006,0.0252,-0.0172,-0.0063,0.0056,-0.0020,0.9981,-0.0208,-0.0049,-0.0569,0.9998,-0.0106,-0.0037,-0.0176,6.9462,0.9656,0.4795,2.3397,0.5275,1.0753
220902145558.771,10.820,0.0006,0.0252,-0.0172,-0.0063,0.0056,-0.0020,0.9981,-0.0208,-0.0049,-0.0569,0.9998,-0.0106,-0.0037,-0.0176,6.9462,0.9656,0.4795,2.3397,0.5275,1.0753
220902145558.970,10.920,-0.0049,0.0427,-0.0255,-0.0035,0.0111,0.0023,0.9928,-0.0634,0.0034,-0.1019,0.9989,-0.0258,-0.0010,-0.0385,13.6761,1.7971,2.2418,5.2837,0.1396,0.3838
220902145558.970,11.020,-0.0049,0.0427,-0.0255,-0.0035,0.0111,0.0023,0.9928,-0.0634,0.0034,-0.1019,0.9989,-0.0258,-0.0010,-0.0385,13.6761,1.7971,2.2418,5.2837,0.1396,0.3838
220902145559.163,11.120,-0.0138,0.0043,-0.0176,0.0025,-0.0365,0.0132,0.9999,-0.0018,-0.0129,-0.0011,0.9904,0.0498,0.0028,0.1288,0.1981,1.4356,0.1500,15.8672,0.5984,0.4843
220902145559.164,11.220,-0.0138,0.0043,-0.0176,0.0025,-0.0365,0.0132,0.9999,-0.0018,-0.0129,-0.0011,0.9904,0.0498,0.0028,0.1288,0.1981,1.4356,0.1500,15.8672,0.5984,0.4843
220902145559.367,11.320,-0.0080,-0.0014,-0.0027,0.0058,-0.0023,0.0067,1.0000,0.0004,0.0040,0.0046,1.0000,-0.0012,0.0009,-0.0029,0.5048,0.5092,0.1683,0.3554,0.1057,0.0042
220902145559.368,11.420,-0.0080,-0.0014,-0.0027,0.0058,-0.0023,0.0067,1.0000,0.0004,0.0040,0.0046,1.0000,-0.0012,0.0009,-0.0029,0.5048,0.5092,0.1683,0.3554,0.1057,0.0042
220902145559.569,11.520,-0.0106,-0.0074,0.0122,-0.0041,-0.0023,0.0139,0.9997,-0.0051,0.0249,0.0015,0.9993,-0.0243,0.0163,-0.0228,0.0897,3.0786,0.6493,3.3649,2.3966,0.2283
220902145559.569,11.620,-0.0106,-0.0074,0.0122,-0.0041,-0.0023,0.0139,0.9997,-0.0051,0.0249,0.0015,0.9993,-0.0243,0.0163,-0.0228,0.0897,3.0786,0.6493,3.3649,2.3966,0.2283
220902145559.769,11.720,-0.0035,-0.0069,0.0083,0.0042,0.0054,-0.0020,0.9997,0.0054,0.0096,0.0216,0.9993,-0.0235,0.0143,-0.0253,2.4929,1.3889,0.6246,3.7950,0.5802,0.0530
220902145559.769,11.820,-0.0035,-0.0069,0.0083,0.0042,0.0054,-0.0020,0.9997,0.0054,0.0096,0.0216,0.9993,-0.0235,0.0143,-0.0253,2.4929,1.3889,0.6246,3.7950,0.5802,0.0530
220902145559.981,11.920,-0.0001,-0.0080,0.0062,0.0010,-0.0032,-0.0023,0.9997,0.0138,0.0095,0.0203,1.0000,0.0030,0.0048,0.0080,2.8006,0.8947,0.3656,0.9671,0.6236,0.1576
220902145559.981,12.020,-0.0001,-0.0080,0.0062,0.0010,-0.0032,-0.0023,0.9997,0.0138,0.0095,0.0203,1.0000,0.0030,0.0048,0.0080,2.8006,0.8947,0.3656,0.9671,0.6236,0.1576
220902145600.173,12.120,-0.0025,-0.0014,0.0068,-0.0011,0.0052,-0.0015,1.0000,0.0015,0.0004,-0.0007,0.9998,-0.0085,-0.0030,-0.0156,0.0131,0.0879,0.2378,2.0315,0.1751,0.0023
220902145600.173,12.220,-0.0025,-0.0014,0.0068,-0.0011,0.0052,-0.0015,1.0000,0.0015,0.0004,-0.0007,0.9998,-0.0085,-0.0030,-0.0156,0.0131,0.0879,0.2378,2.0315,0.1751,0.0023
220902145600.371,12.320,-0.0039,0.0107,0.0055,-0.0017,0.0103,0.0004,0.9991,-0.0153,-0.0036,-0.0390,0.9993,-0.0131,-0.0031,-0.0358,4.7649,0.7761,0.6714,4.3215,0.7446,0.6187
220902145600.371,12.420,-0.0039,0.0107,0.0055,-0.0017,0.0103,0.0004,0.9991,-0.0153,-0.0036,-0.0390,0.9993,-0.0131,-0.0031,-0.0358,4.7649,0.7761,0.6714,4.3215,0.7446,0.6187
220902145600.579,12.520,-0.0028,0.0066,-0.0010,0.0005,-0.0012,0.0001,0.9997,-0.0122,0.0077,-0.0187,1.0000,-0.0004,0.0032,0.0056,2.5488,0.9810,0.2195,0.5374,0.5251,0.0747
220902145600.579,12.620,-0.0028,0.0066,-0.0010,0.0005,-0.0012,0.0001,0.9997,-0.0122,0.0077,-0.0187,1.0000,-0.0004,0.0032,0.0056,2.5488,0.9810,0.2195,0.5374,0.5251,0.0747
220902145600.762,12.720,-0.0034,0.0018,0.0025,-0.0009,-0.0007,0.0025,1.0000,-0.0044,0.0042,-0.0077,1.0000,0.0003,-0.0021,-0.0017,1.0151,0.4775,0.0047,0.1520,0.3061,0.1489
220902145600.763,12.820,-0.0034,0.0018,0.0025,-0.0009,-0.0007,0.0025,1.0000,-0.0044,0.0042,-0.0077,1.0000,0.0003,-0.0021,-0.0017,1.0151,0.4775,0.0047,0.1520,0.3061,0.1489
220902145600.970,12.920,-0.0019,0.0018,0.0069,0.0014,0.0006,0.0016,1.0000,-0.0029,-0.0015,-0.0060,1.0000,0.0018,0.0015,-0.0007,0.7595,0.1892,0.0542,0.0371,0.0809,0.1192
220902145600.970,13.020,-0.0019,0.0018,0.0069,0.0014,0.0006,0.0016,1.0000,-0.0029,-0.0015,-0.0060,1.0000,0.0018,0.0015,-0.0007,0.7595,0.1892,0.0542,0.0371,0.0809,0.1192
220902145601.168,13.120,-0.0010,0.0025,0.0070,-0.0002,-0.0006,-0.0005,0.9999,-0.0071,0.0023,-0.0102,1.0000,-0.0004,-0.0020,-0.0006,1.4208,0.3004,0.1049,0.0838,0.2318,0.0116
220902145601.168,13.220,-0.0010,0.0025,0.0070,-0.0002,-0.0006,-0.0005,0.9999,-0.0071,0.0023,-0.0102,1.0000,-0.0004,-0.0020,-0.0006,1.4208,0.3004,0.1049,0.0838,0.2318,0.0116
220902145601.373,13.320,1.4503,0.0420,2.6000,1.4511,0.0408,2.5911,1.0000,-0.0043,-0.0014,-0.0058,1.0000,-0.0029,-0.0026,-0.0021,0.8191,0.1313,0.0870,0.3736,0.0171,0.0097
220902145601.373,13.420,1.4503,0.0420,2.6000,1.4511,0.0408,2.5911,1.0000,-0.0043,-0.0014,-0.0058,1.0000,-0.0029,-0.0026,-0.0021,0.8191,0.1313,0.0870,0.3736,0.0171,0.0097
220902145601.570,13.520,-0.0034,-0.0017,0.0042,-0.0013,-0.0014,-0.0018,1.0000,0.0019,-0.0014,0.0031,1.0000,0.0047,-0.0010,0.0059,0.4110,0.1613,0.0046,0.0317,0.1534,0.1202
220902145601.570,13.620,-0.0034,-0.0017,0.0042,-0.0013,-0.0014,-0.0018,1.0000,0.0019,-0.0014,0.0031,1.0000,0.0047,-0.0010,0.0059,0.4110,0.1613,0.0046,0.0317,0.1534,0.1202
220902145601.769,13.720,0.0010,-0.0015,0.0049,0.0032,-0.0015,0.0009,1.0000,0.0052,0.0050,0.0016,1.0000,0.0050,0.0031,0.0022,0.4612,0.4430,0.4352,0.4092,0.2434,0.3775
220902145601.769,13.820,0.0010,-0.0015,0.0049,0.0032,-0.0015,0.0009,1.0000,0.0052,0.0050,0.0016,1.0000,0.0050,0.0031,0.0022,0.4612,0.4430,0.4352,0.4092,0.2434,0.3775
220902145601.965,13.920,0.0186,-0.0056,-0.0007,0.0115,-0.0016,-0.0061,0.9980,0.0106,0.0600,0.0166,0.9991,0.0000,0.0426,0.0080,2.2521,6.9384,0.1714,0.7420,5.1050,0.3095
220902145601.965,14.020,0.0186,-0.0056,-0.0007,0.0115,-0.0016,-0.0061,0.9980,0.0106,0.0600,0.0166,0.9991,0.0000,0.0426,0.0080,2.2521,6.9384,0.1714,0.7420,5.1050,0.3095
220902145602.181,14.120,0.0312,-0.0023,-0.0160,-0.0035,0.0065,-0.0072,0.9942,-0.0027,0.1060,0.0169,0.9998,-0.0150,-0.0112,-0.0054,0.6839,13.0223,2.0200,2.1693,0.8607,0.8486
220902145602.181,14.220,0.0312,-0.0023,-0.0160,-0.0035,0.0065,-0.0072,0.9942,-0.0027,0.1060,0.0169,0.9998,-0.0150,-0.0112,-0.0054,0.6839,13.0223,2.0200,2.1693,0.8607,0.8486
