datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
220902145612.364,24.420,-1.5472,1.6299,-0.4821,0.6381,0.1045,0.7498,-0.1401,20.0885,98.9682,358.6585
220902145612.470,24.520,-1.5512,1.6265,-0.4884,0.6028,0.1046,0.7750,-0.1582,21.7997,103.9034,358.2335
220902145612.582,24.620,-1.5563,1.6243,-0.4913,0.5671,0.1113,0.7990,-0.1661,23.0533,109.1360,359.3430
220902145612.673,24.720,-1.5575,1.6228,-0.4930,0.5549,0.1089,0.8071,-0.1700,23.2784,110.8192,359.2004
220902145612.767,24.820,-1.5571,1.6230,-0.4946,0.5567,0.1094,0.8052,-0.1723,23.5332,110.4788,359.0223
220902145612.864,24.920,-1.5563,1.6239,-0.4954,0.5590,0.1126,0.8036,-0.1707,23.5846,110.2198,359.3813
220902145612.961,25.020,-1.5564,1.6247,-0.4954,0.5604,0.1126,0.8025,-0.1712,23.6383,109.9922,359.2955
220902145613.062,25.120,-1.5570,1.6239,-0.4946,0.5572,0.1160,0.8036,-0.1742,24.1569,110.4277,359.5150
220902145613.169,25.220,-1.5584,1.6225,-0.4933,0.5520,0.1188,0.8060,-0.1774,24.6557,111.1331,359.7295
220902145613.269,25.320,-1.5586,1.6229,-0.4905,0.5505,0.1189,0.8071,-0.1771,24.6326,111.3604,359.7992
220902145613.366,25.420,-1.5580,1.6232,-0.4872,0.5529,0.1177,0.8065,-0.1732,24.1743,111.1099,359.8913
220902145613.460,25.520,-1.5562,1.6257,-0.4833,0.5585,0.1150,0.8046,-0.1659,23.2972,110.4673,359.9868
220902145613.572,25.620,-1.5539,1.6281,-0.4811,0.5679,0.1075,0.8002,-0.1599,22.2110,109.1625,359.4068
220902145613.668,25.720,-1.5534,1.6302,-0.4801,0.5752,0.0994,0.7981,-0.1493,20.6509,108.2931,359.1941
220902145613.766,25.820,-1.5547,1.6290,-0.4737,0.5865,0.0926,0.7925,-0.1394,19.2445,106.8153,358.9764
220902145613.878,25.920,-1.5625,1.6282,-0.4576,0.5976,0.0988,0.7836,-0.1381,19.5461,105.2291,359.3762
220902145613.965,26.020,-1.5745,1.6303,-0.4384,0.6046,0.0973,0.7792,-0.1340,19.0485,104.2769,359.3704
220902145614.063,26.120,-1.5894,1.6333,-0.4197,0.6111,0.1005,0.7739,-0.1326,19.1486,103.3422,359.6078
220902145614.170,26.220,-1.6066,1.6290,-0.4004,0.6222,0.1120,0.7635,-0.1319,19.9287,101.7217,0.4195
220902145614.267,26.320,-1.6182,1.6264,-0.3865,0.6309,0.1223,0.7539,-0.1368,21.1297,100.2833,0.7246
220902145614.369,26.420,-1.6298,1.6248,-0.3704,0.6466,0.1274,0.7394,-0.1380,21.6471,97.7758,0.6131
220902145614.466,26.520,-1.6365,1.6178,-0.3594,0.6584,0.1461,0.7215,-0.1569,24.7592,95.2909,0.2595
220902145614.567,26.620,-1.6405,1.6147,-0.3490,0.6601,0.1534,0.7156,-0.1695,26.4325,94.5607,359.7332
220902145614.662,26.720,-1.6394,1.6147,-0.3399,0.6555,0.1550,0.7183,-0.1739,26.9451,95.1537,359.6593
220902145614.771,26.820,-1.6335,1.6158,-0.3329,0.6498,0.1516,0.7248,-0.1719,26.4973,96.1924,359.7678
220902145614.867,26.920,-1.6257,1.6176,-0.3296,0.6442,0.1471,0.7309,-0.1708,26.0577,97.1385,359.6816
220902145614.982,27.020,-1.6119,1.6214,-0.3273,0.6407,0.1419,0.7365,-0.1639,25.0440,97.9449,359.9365
220902145615.069,27.120,-1.5994,1.6228,-0.3254,0.6391,0.1416,0.7384,-0.1621,24.8578,98.2663,0.1150
220902145615.165,27.220,-1.5885,1.6257,-0.3249,0.6347,0.1384,0.7433,-0.1594,24.3707,99.0557,0.2076
220902145615.261,27.320,-1.5802,1.6262,-0.3267,0.6273,0.1338,0.7503,-0.1603,24.1032,100.2054,359.9815
220902145615.372,27.420,-1.5744,1.6227,-0.3288,0.6036,0.1400,0.7657,-0.1724,25.6619,103.5877,0.3909
220902145615.469,27.520,-1.5722,1.6204,-0.3295,0.5722,0.1419,0.7873,-0.1806,26.5372,108.2372,1.0739
220902145615.568,27.620,-1.5683,1.6187,-0.3306,0.5493,0.1446,0.8013,-0.1878,27.3716,111.5430,1.6389
220902145615.667,27.720,-1.5617,1.6180,-0.3309,0.5419,0.1418,0.8066,-0.1888,27.2790,112.5851,1.5551
220902145615.775,27.820,-1.5525,1.6195,-0.3294,0.5478,0.1398,0.8037,-0.1854,26.8183,111.7717,1.3893
220902145615.860,27.920,-1.5427,1.6265,-0.3270,0.5605,0.1215,0.8032,-0.1609,23.2475,110.3781,0.9265
220902145615.981,28.020,-1.5325,1.6329,-0.3214,0.5701,0.1057,0.8030,-0.1380,20.0054,109.3864,0.7600
220902145616.069,28.120,-1.5259,1.6357,-0.3169,0.5710,0.0989,0.8050,-0.1266,18.4747,109.4463,0.8852
220902145616.179,28.220,-1.5207,1.6366,-0.3136,0.5689,0.0971,0.8075,-0.1223,17.9384,109.8356,1.0670
220902145616.277,28.320,-1.5155,1.6368,-0.3097,0.5671,0.0989,0.8089,-0.1196,17.7915,110.1596,1.4625
220902145616.363,28.420,-1.5117,1.6367,-0.3069,0.5696,0.0977,0.8076,-0.1174,17.5078,109.8329,1.4467
220902145616.460,28.520,-1.5080,1.6355,-0.3041,0.5737,0.0986,0.8045,-0.1175,17.5953,109.2353,1.4317
220902145616.580,28.620,-1.5053,1.6337,-0.3011,0.5740,0.1032,0.8032,-0.1214,18.2690,109.1525,1.5957
220902145616.678,28.720,-1.5039,1.6322,-0.2993,0.5746,0.1069,0.8019,-0.1240,18.7707,109.0479,1.7519
220902145616.776,28.820,-1.5034,1.6317,-0.2992,0.5754,0.1077,0.8010,-0.1250,18.9134,108.9075,1.7401
220902145616.875,28.920,-1.5027,1.6308,-0.3006,0.5785,0.1105,0.7983,-0.1255,19.1649,108.4603,1.8929
220902145616.984,29.020,-1.5014,1.6323,-0.3016,0.5834,0.1094,0.7953,-0.1226,18.8300,107.7849,1.8727
220902145617.071,29.120,-1.5003,1.6328,-0.3028,0.5860,0.1080,0.7938,-0.1214,18.6221,107.4157,1.7623
220902145617.167,29.220,-1.4987,1.6332,-0.3037,0.5905,0.1066,0.7911,-0.1189,18.2982,106.8030,1.7060
220902145617.261,29.320,-1.4971,1.6332,-0.3046,0.5950,0.1071,0.7876,-0.1192,18.3731,106.1273,1.6245
220902145617.363,29.420,-1.4967,1.6310,-0.3074,0.6017,0.1091,0.7819,-0.1212,18.7159,105.0814,1.5008
220902145617.472,29.520,-1.4969,1.6273,-0.3126,0.6173,0.1223,0.7664,-0.1289,20.4017,102.6164,1.7276
220902145617.565,29.620,-1.5002,1.6250,-0.3183,0.6360,0.1266,0.7500,-0.1306,20.9167,99.6754,1.4571
220902145617.668,29.720,-1.5093,1.6218,-0.3275,0.6651,0.1349,0.7221,-0.1340,21.8980,94.9009,1.0272
220902145617.760,29.820,-1.5243,1.6205,-0.3369,0.6899,0.1359,0.6986,-0.1325,21.8791,90.8037,0.4413
220902145617.862,29.920,-1.5461,1.6231,-0.3491,0.7071,0.1390,0.6807,-0.1316,22.0756,87.8537,0.1941
220902145617.975,30.020,-1.5759,1.6251,-0.3647,0.7111,0.1356,0.6771,-0.1325,21.8554,87.1393,359.7017
220902145618.066,30.120,-1.6011,1.6258,-0.3777,0.7095,0.1352,0.6790,-0.1314,21.7305,87.4544,359.8235
220902145618.167,30.220,-0.9892,1.6260,-2.7488,0.7089,0.1347,0.6798,-0.1311,21.6692,87.5754,359.8350
220902145618.265,30.320,-1.0051,1.6265,-2.7580,0.7112,0.1336,0.6783,-0.1274,21.2827,87.2841,-0.0009
220902145618.362,30.420,-1.0159,1.6254,-2.7640,0.7167,0.1341,0.6724,-0.1275,21.3222,86.3242,359.8553
220902145618.460,30.520,-1.0230,1.6245,-2.7678,0.7194,0.1357,0.6692,-0.1273,21.4409,85.8383,359.9027
220902145618.571,30.620,-1.0247,1.6239,-2.7690,0.7339,0.1352,0.6537,-0.1258,21.2802,83.2909,359.5187
220902145618.667,30.720,-1.0114,1.6249,-2.7672,0.7734,0.1350,0.6081,-0.1178,20.6176,76.1589,358.9019
220902145618.767,30.820,-0.9918,1.6245,-2.7622,0.8194,0.1397,0.5450,-0.1100,20.4120,66.9559,358.2912
220902145618.864,30.920,-0.9683,1.6250,-2.7532,0.8609,0.1448,0.4779,-0.0976,20.0305,57.7555,358.1904
220902145618.965,31.020,-0.9411,1.6249,-2.7390,0.8991,0.1492,0.4022,-0.0870,19.7764,47.8172,357.7782
220902145619.062,31.120,-0.9144,1.6243,-2.7236,0.9279,0.1549,0.3308,-0.0752,19.7020,38.8482,357.7398
220902145619.169,31.220,-0.8918,1.6244,-2.7077,0.9457,0.1606,0.2758,-0.0613,19.7232,32.2269,358.3369
220902145619.268,31.320,-0.8736,1.6258,-2.6954,0.9537,0.1622,0.2492,-0.0451,19.3858,29.2379,359.6822
220902145619.368,31.420,-0.8625,1.6271,-2.6895,0.9530,0.1631,0.2521,-0.0392,19.3056,29.7141,0.4611
220902145619.463,31.520,-0.8541,1.6289,-2.6860,0.9511,0.1602,0.2618,-0.0355,18.8629,30.9503,0.9909
220902145619.563,31.620,-0.8472,1.6301,-2.6834,0.9493,0.1588,0.2691,-0.0344,18.6646,31.8509,1.2229
220902145619.674,31.720,-0.8406,1.6307,-2.6809,0.9478,0.1570,0.2758,-0.0304,18.3257,32.7353,1.7499
220902145619.772,31.820,1.8137,1.6304,-4.6161,0.9469,0.1593,0.2778,-0.0291,18.5273,33.0250,2.0166
220902145619.864,31.920,1.8173,1.6303,-4.6135,0.9466,0.1607,0.2783,-0.0260,18.5813,33.1678,2.4274
220902145619.963,32.020,1.8200,1.6304,-4.6117,0.9473,0.1611,0.2759,-0.0245,18.5879,32.8959,2.5654
220902145620.060,32.120,1.8231,1.6297,-4.6101,0.9482,0.1630,0.2718,-0.0223,18.7446,32.4484,2.7990
220902145620.171,32.220,1.8278,1.6281,-4.6063,0.9522,0.1692,0.2531,-0.0231,19.5098,30.2091,2.5334
220902145620.271,32.320,1.8354,1.6270,-4.5942,0.9676,0.1691,0.1858,-0.0245,19.6589,21.8989,0.9390
220902145620.367,32.420,1.8407,1.6246,-4.5797,0.9787,0.1731,0.1087,-0.0203,20.0703,12.6508,359.8746
220902145620.466,32.520,1.8440,1.6196,-4.5637,0.9824,0.1840,0.0276,-0.0136,21.2411,3.0226,358.9774
220902145620.563,32.620,1.8438,1.6148,-4.5477,0.9794,0.1952,-0.0517,-0.0064,22.4364,353.5545,357.9724
220902145620.674,32.720,1.8394,1.6122,-4.5346,0.9724,0.2008,-0.1186,0.0039,23.0459,345.5821,357.5017
220902145620.770,32.820,1.8333,1.6113,-4.5310,0.9689,0.2031,-0.1402,0.0176,23.4791,343.2378,358.5684
220902145620.865,32.920,1.8273,1.6120,-4.5308,0.9686,0.1975,-0.1492,0.0232,22.9251,342.3076,359.1238
220902145620.961,33.020,1.8228,1.6107,-4.5283,0.9655,0.1989,-0.1662,0.0253,23.1143,340.2402,358.9226
220902145621.060,33.120,1.8192,1.6086,-4.5249,0.9612,0.2006,-0.1868,0.0298,23.3824,337.7740,358.9021
220902145621.161,33.220,1.8179,1.6085,-4.5229,0.9594,0.2012,-0.1950,0.0332,23.5202,336.8346,359.0800
220902145621.269,33.320,1.8193,1.6078,-4.5201,0.9574,0.2023,-0.2024,0.0388,23.7696,336.0267,359.5289
220902145621.370,33.420,4.7071,1.6090,-3.4552,0.9566,0.2025,-0.2050,0.0441,23.9224,335.8219,0.0892
220902145621.467,33.520,4.7225,1.6033,-3.4456,0.9553,0.2032,-0.2098,0.0462,24.0564,335.2731,0.1911
220902145621.568,33.620,4.7380,1.6011,-3.4223,0.9480,0.2111,-0.2337,0.0461,24.9454,332.1411,359.2931
220902145621.673,33.720,4.7501,1.6014,-3.3895,0.9290,0.1979,-0.3065,0.0619,23.9293,323.3944,359.6069
220902145621.774,33.820,4.7573,1.6053,-3.3702,0.9064,0.1841,-0.3756,0.0598,22.2536,314.6217,358.1520
220902145621.884,33.920,4.7625,1.6093,-3.3595,0.8797,0.1792,-0.4358,0.0639,21.7812,306.7748,357.2991
220902145621.969,34.020,4.7599,1.6104,-3.3579,0.8521,0.1736,-0.4890,0.0679,21.2446,299.6785,356.6740
220902145622.069,34.120,4.7497,1.6089,-3.3682,0.8107,0.1746,-0.5535,0.0776,21.6509,290.5598,355.8427
220902145622.182,34.220,4.7381,1.6099,-3.3868,0.7750,0.1708,-0.6022,0.0877,21.7307,283.4756,355.6921
220902145622.261,34.320,4.7251,1.6105,-3.4098,0.7472,0.1635,-0.6378,0.0911,21.1282,278.2026,355.5512
220902145622.383,34.420,4.7091,1.6119,-3.4381,0.7257,0.1576,-0.6630,0.0952,20.7888,274.3744,355.6620
220902145622.468,34.520,4.6982,1.6134,-3.4597,0.7152,0.1471,-0.6760,0.0995,20.1755,272.6121,356.5473
220902145622.566,34.620,5.2217,1.6141,-0.6153,0.7131,0.1391,-0.6793,0.1037,19.8265,272.3490,357.4978
220902145622.664,34.720,5.2189,1.6134,-0.6276,0.7177,0.1414,-0.6743,0.1013,19.8545,273.0858,357.2440
220902145622.771,34.820,5.2192,1.6126,-0.6357,0.7310,0.1451,-0.6594,0.0990,20.0385,275.3869,357.1562
220902145622.871,34.920,5.2258,1.6100,-0.6431,0.7608,0.1578,-0.6211,0.1025,21.5528,281.0777,357.5344
220902145622.974,35.020,5.2357,1.6078,-0.6489,0.7939,0.1785,-0.5719,0.1039,23.7143,287.9567,357.5473
220902145623.066,35.120,5.2568,1.6064,-0.6565,0.8497,0.1967,-0.4787,0.1011,25.5336,300.9656,358.9509
220902145623.177,35.220,5.2897,1.6027,-0.6730,0.9177,0.2232,-0.3168,0.0874,27.7125,322.2187,1.2303
220902145623.262,35.320,5.3166,1.5960,-0.6991,0.9545,0.2595,-0.1321,0.0649,30.8313,345.2559,3.6990
220902145623.362,35.420,5.3312,1.5895,-0.7323,0.9542,0.2864,0.0781,0.0355,32.7596,11.6247,7.6888
220902145623.475,35.520,5.3284,1.5847,-0.7611,0.9174,0.2999,0.2618,0.0016,33.3258,35.1643,11.0333
220902145623.569,35.620,5.3166,1.5845,-0.7759,0.8699,0.2976,0.3921,-0.0299,32.7681,52.2039,12.4568
220902145623.679,35.720,5.3004,1.5865,-0.7807,0.8211,0.2862,0.4909,-0.0526,31.4488,65.4758,13.1908
220902145623.765,35.820,5.2812,1.5911,-0.7807,0.7669,0.2590,0.5831,-0.0691,28.5410,77.7883,12.8915
220902145623.862,35.920,5.2635,1.5977,-0.7765,0.7167,0.2330,0.6535,-0.0700,25.1829,87.6424,13.0467
220902145623.961,36.020,5.2382,1.6064,-0.7657,0.6478,0.1948,0.7334,-0.0670,20.5335,99.3217,12.2628
220902145624.069,36.120,5.2161,1.6154,-0.7512,0.5856,0.1609,0.7922,-0.0596,16.4281,108.6710,11.1261
220902145624.167,36.220,5.2063,1.6221,-0.7419,0.5591,0.1363,0.8160,-0.0549,14.0104,112.3368,9.5561
220902145624.267,36.320,5.2018,1.6247,-0.7360,0.5542,0.1203,0.8216,-0.0575,13.1657,112.9126,7.9041
220902145624.368,36.420,5.2042,1.6272,-0.7349,0.5727,0.1133,0.8096,-0.0612,13.2247,110.2324,6.6889
220902145624.474,36.520,5.2107,1.6301,-0.7355,0.6033,0.1009,0.7888,-0.0608,12.5736,105.7367,5.0429
220902145624.570,36.620,5.2155,1.6306,-0.7356,0.6206,0.1003,0.7753,-0.0607,12.6326,103.1689,4.7115
220902145624.666,36.720,5.2186,1.6315,-0.7349,0.6328,0.1005,0.7654,-0.0602,12.6670,101.3356,4.5611
220902145624.768,36.820,5.2193,1.6323,-0.7342,0.6360,0.1001,0.7629,-0.0588,12.5304,100.8657,4.5804
220902145624.865,36.920,4.9424,1.6319,-3.9037,0.6369,0.0986,0.7623,-0.0603,12.5631,100.7179,4.3191
220902145624.963,37.020,4.9416,1.6317,-3.9036,0.6350,0.0987,0.7638,-0.0607,12.5978,100.9983,4.3308
220902145625.062,37.120,4.9404,1.6313,-3.9040,0.6310,0.0996,0.7670,-0.0610,12.6690,101.6054,4.4537
220902145625.172,37.220,4.9396,1.6305,-3.9052,0.6272,0.1011,0.7696,-0.0632,12.9542,102.1519,4.4931
220902145625.269,37.320,4.9388,1.6306,-3.9064,0.6247,0.1006,0.7718,-0.0625,12.8406,102.5413,4.5420
220902145625.365,37.420,4.9376,1.6300,-3.9071,0.6196,0.1023,0.7755,-0.0642,13.0781,103.2849,4.6566
220902145625.462,37.520,4.9317,1.6292,-3.9084,0.5919,0.1062,0.7964,-0.0645,13.2046,107.3909,5.4707
220902145625.563,37.620,4.9270,1.6266,-3.9097,0.5636,0.1121,0.8157,-0.0665,13.5813,111.4802,6.3760
220902145625.673,37.720,4.9253,1.6247,-3.9136,0.5499,0.1180,0.8239,-0.0700,14.1824,113.4317,6.9564
220902145625.770,37.820,4.9260,1.6223,-3.9175,0.5478,0.1231,0.8241,-0.0754,15.0161,113.7125,7.1522
220902145625.869,37.920,4.9278,1.6203,-3.9203,0.5501,0.1280,0.8216,-0.0777,15.5794,113.4148,7.4500
220902145625.965,38.020,4.9311,1.6202,-3.9214,0.5607,0.1260,0.8147,-0.0774,15.5085,111.8844,7.0652
220902145626.065,38.120,4.9322,1.6198,-3.9208,0.5701,0.1254,0.8081,-0.0791,15.7093,110.5277,6.7084
220902145626.161,38.220,4.9281,1.6199,-3.9187,0.5691,0.1237,0.8087,-0.0820,15.8650,110.6191,6.3752
220902145626.274,38.320,4.9209,1.6209,-3.9152,0.5563,0.1203,0.8180,-0.0831,15.6465,112.4132,6.2198
220902145626.366,38.420,4.9101,1.6209,-3.9106,0.5243,0.1199,0.8390,-0.0824,15.3131,116.9238,6.8368
220902145626.469,38.520,4.8954,1.6204,-3.9043,0.4636,0.1226,0.8738,-0.0810,14.7906,125.1763,8.2765
220902145626.560,38.620,4.8842,1.6203,-3.8975,-0.4071,-0.1226,-0.9015,0.0812,14.2511,132.5441,9.2013
220902145626.663,38.720,4.8749,1.6197,-3.8906,-0.3558,-0.1261,-0.9223,0.0825,13.9955,139.0856,10.3278
220902145626.775,38.820,4.8660,1.6200,-3.8831,-0.3003,-0.1262,-0.9418,0.0829,13.4171,145.9462,11.1387
220902145626.882,38.920,4.8592,1.6231,-3.8762,-0.2473,-0.1255,-0.9581,0.0721,11.5503,152.2793,12.0700
220902145626.972,39.020,4.8546,1.6239,-3.8725,-0.2140,-0.1243,-0.9662,0.0723,11.1237,156.2234,12.3113
220902145627.066,39.120,4.8528,1.6229,-3.8716,-0.2044,-0.1203,-0.9684,0.0777,11.5111,157.3665,11.8478
220902145627.166,39.220,4.8522,1.6212,-3.8713,-0.2028,-0.1213,-0.9680,0.0843,12.2658,157.6171,11.8435
220902145627.260,39.320,4.8541,1.6184,-3.8714,-0.2119,-0.1180,-0.9654,0.0962,13.6305,156.5746,11.1009
220902145627.369,39.420,4.8570,1.6144,-3.8723,-0.2313,-0.1173,-0.9591,0.1133,15.7640,154.3226,10.3323
220902145627.468,39.520,4.8609,1.6105,-3.8704,-0.2385,-0.1221,-0.9546,0.1303,17.8770,153.5780,10.3468
220902145627.567,39.620,4.8660,1.6086,-3.8673,-0.2364,-0.1260,-0.9530,0.1415,19.2210,153.9366,10.5764
220902145627.661,39.720,4.8708,1.6074,-3.8636,-0.2284,-0.1286,-0.9538,0.1469,19.8100,154.9732,10.9166
220902145627.764,39.820,4.8753,1.6087,-3.8608,-0.2235,-0.1277,-0.9553,0.1452,19.5436,155.5524,10.9515
220902145627.878,39.920,4.8806,1.6109,-3.8591,-0.2226,-0.1244,-0.9570,0.1382,18.6542,155.5864,10.7417
220902145627.971,40.020,3.0464,1.6113,-4.4437,-0.2236,-0.1232,-0.9570,0.1380,18.6174,155.4376,10.5877
220902145628.068,40.120,3.0492,1.6109,-4.4443,-0.2242,-0.1224,-0.9571,0.1368,18.4652,155.3459,10.5098
220902145628.164,40.220,3.0519,1.6114,-4.4458,-0.2271,-0.1228,-0.9565,0.1358,18.3980,154.9961,10.5155
220902145628.278,40.320,3.0542,1.6105,-4.4470,-0.2287,-0.1245,-0.9556,0.1381,18.7169,154.8353,10.6382
220902145628.362,40.420,3.0560,1.6102,-4.4480,-0.2277,-0.1268,-0.9553,0.1396,18.9305,155.0065,10.8940
220902145628.469,40.520,3.0573,1.6107,-4.4487,-0.2240,-0.1272,-0.9567,0.1357,18.4608,155.4546,11.1024
220902145628.569,40.620,3.0566,1.6109,-4.4482,-0.2131,-0.1294,-0.9591,0.1339,18.1839,156.8119,11.6050
220902145628.670,40.720,3.0532,1.6117,-4.4446,-0.1911,-0.1294,-0.9640,0.1319,17.6831,159.4591,12.0613
220902145628.766,40.820,3.0514,1.6115,-4.4438,-0.1832,-0.1252,-0.9660,0.1327,17.5918,160.3437,11.6967
220902145628.862,40.920,0.5483,1.6111,-4.7175,-0.1953,-0.1221,-0.9637,0.1353,17.9696,158.8472,11.0659
220902145628.961,41.020,0.5494,1.6106,-4.7226,-0.2125,-0.1236,-0.9598,0.1351,18.1769,156.7826,10.9079
220902145629.059,41.120,0.5519,1.6103,-4.7294,-0.2415,-0.1257,-0.9526,0.1358,18.6336,153.2840,10.5743
220902145629.166,41.220,0.5596,1.6095,-4.7397,-0.2924,-0.1276,-0.9374,0.1396,19.6548,147.0214,9.6345
220902145629.266,41.320,0.5742,1.6092,-4.7539,-0.3653,-0.1408,-0.9097,0.1381,20.7456,137.9933,9.5616
220902145629.363,41.420,0.6104,1.6061,-4.7749,-0.5261,-0.1504,-0.8247,0.1427,23.1862,116.1883,6.1187
220902145629.461,41.520,0.6700,1.6051,-4.7835,0.7331,0.1599,0.6470,-0.1359,24.2212,82.9635,0.4800
220902145629.573,41.620,0.7326,1.6069,-4.7599,0.8995,0.1663,0.3891,-0.1086,22.5583,45.9661,355.9029
220902145629.668,41.720,0.7616,1.6060,-4.7323,0.9559,0.1811,0.2174,-0.0781,22.3466,24.7660,355.6278
220902145629.767,41.820,0.7748,1.6071,-4.7086,0.9770,0.1944,0.0707,-0.0527,22.7861,7.3303,355.3016
220902145629.866,41.920,0.7787,1.6085,-4.6946,0.9787,0.2028,-0.0243,-0.0217,23.3261,356.4846,356.7310
220902145629.962,42.020,0.7755,1.6068,-4.6807,0.9698,0.2104,-0.1236,0.0038,24.1416,344.8804,357.2012
220902145630.079,42.120,0.7620,1.6033,-4.6685,0.9470,0.2221,-0.2296,0.0328,25.8389,332.1613,357.4655
220902145630.173,42.220,0.7410,1.6034,-4.6584,0.9124,0.2197,-0.3421,0.0482,25.7086,317.9882,356.0293
220902145630.272,42.320,0.7204,1.6051,-4.6581,0.8833,0.2090,-0.4152,0.0614,24.8458,308.7390,355.8914
220902145630.368,42.420,0.6978,1.6060,-4.6572,0.8487,0.1977,-0.4851,0.0728,23.9712,299.5950,355.7228
220902145630.464,42.520,0.6765,1.6064,-4.6552,0.8085,0.1907,-0.5511,0.0786,23.2658,290.3714,354.8063
220902145630.561,42.620,0.6504,1.6060,-4.6557,0.7637,0.1788,-0.6137,0.0905,22.5941,281.4203,354.9553
220902145630.661,42.720,0.6270,1.6015,-4.6555,0.7277,0.1805,-0.6534,0.1043,23.5161,275.0618,354.7323
220902145630.769,42.820,0.5992,1.5951,-4.6532,0.6770,0.1878,-0.7010,0.1225,25.2137,266.6166,353.8203
220902145630.868,42.920,0.5789,1.5924,-4.6516,0.6472,0.1847,-0.7270,0.1360,25.9048,261.9978,354.1000
220902145630.961,43.020,0.5615,1.5910,-4.6504,0.6230,0.1764,-0.7488,0.1416,25.5871,258.2548,354.4242
220902145631.075,43.120,0.5471,1.5912,-4.6487,0.6007,0.1670,-0.7681,0.1459,25.1335,254.9121,354.8543
220902145631.175,43.220,0.5382,1.5940,-4.6508,0.5830,0.1542,-0.7863,0.1342,23.0123,252.0206,354.6375
220902145631.268,43.320,0.5295,1.5966,-4.6548,0.5619,0.1435,-0.8046,0.1277,21.5121,248.8291,354.6095
220902145631.367,43.420,0.5209,1.5969,-4.6582,0.5353,0.1375,-0.8235,0.1283,21.0102,245.0364,354.5253
220902145631.463,43.520,0.5145,1.5960,-4.6605,0.5165,0.1354,-0.8350,0.1330,21.2173,242.4490,354.5396
220902145631.562,43.620,0.5091,1.5945,-4.6622,0.5001,0.1343,-0.8442,0.1384,21.5958,240.2408,354.5470
220902145631.669,43.720,0.5066,1.5941,-4.6628,0.4974,0.1299,-0.8457,0.1433,21.8134,239.9981,355.2283
220902145631.766,43.820,0.5047,1.5940,-4.6632,0.4942,0.1273,-0.8477,0.1449,21.8095,239.6175,355.5197
220902145631.880,43.920,0.5046,1.5941,-4.6636,0.4960,0.1254,-0.8465,0.1475,21.9724,239.9428,355.9219
220902145631.962,44.020,0.5050,1.5944,-4.6641,0.4991,0.1252,-0.8448,0.1470,21.9158,240.3756,355.9979
220902145632.061,44.120,0.5054,1.5945,-4.6647,0.5021,0.1233,-0.8434,0.1466,21.7779,240.8121,356.2519
220902145632.174,44.220,0.5064,1.5951,-4.6657,0.5058,0.1220,-0.8416,0.1449,21.5502,241.3281,356.3731
220902145632.272,44.320,0.5073,1.5954,-4.6664,0.5092,0.1207,-0.8397,0.1449,21.4924,241.8181,356.5995
220902145632.368,44.420,0.5095,1.5969,-4.6674,0.5156,0.1189,-0.8364,0.1434,21.2464,242.7151,356.8624
220902145632.478,44.520,0.5142,1.5988,-4.6681,0.5267,0.1146,-0.8309,0.1379,20.4830,244.2413,357.2349
220902145632.562,44.620,0.5191,1.5999,-4.6687,0.5359,0.1125,-0.8259,0.1345,20.0367,245.5142,357.4612
220902145632.673,44.720,0.5264,1.6012,-4.6701,0.5452,0.1149,-0.8201,0.1302,19.8069,246.7388,357.1671
220902145632.769,44.820,0.5305,1.6020,-4.6712,0.5495,0.1151,-0.8176,0.1275,19.5683,247.3061,357.0741
220902145632.882,44.920,0.5356,1.6032,-4.6728,0.5576,0.1158,-0.8126,0.1239,19.3018,248.3932,356.9631
220902145632.962,45.020,0.5392,1.6045,-4.6740,0.5653,0.1156,-0.8076,0.1219,19.1194,249.4834,357.0316
220902145633.061,45.120,-1.6697,1.6048,-1.1572,0.5697,0.1148,-0.8047,0.1209,18.9908,250.1158,357.1463
220902145633.160,45.220,-1.6672,1.6053,-1.1579,0.5730,0.1146,-0.8027,0.1196,18.8612,250.5694,357.1540
220902145633.270,45.320,-1.6645,1.6053,-1.1580,0.5768,0.1178,-0.7997,0.1179,18.9337,251.0769,356.8263
220902145633.367,45.420,-1.6593,1.6046,-1.1566,0.5906,0.1235,-0.7886,0.1187,19.4540,253.0953,356.6794
220902145633.479,45.520,-1.6444,1.6037,-1.1514,0.6377,0.1408,-0.7478,0.1199,21.0276,260.2557,356.4569
220902145633.568,45.620,-1.6163,1.6086,-1.1467,0.7362,0.1339,-0.6549,0.1057,19.6111,276.4896,358.8053
220902145633.674,45.720,-1.5879,1.6120,-1.1503,0.8181,0.1272,-0.5522,0.0978,18.4320,292.1483,1.1730
220902145633.770,45.820,-1.5721,1.6132,-1.1542,0.8564,0.1310,-0.4910,0.0912,18.2970,300.6215,1.6671
220902145633.861,45.920,-1.5639,1.6136,-1.1573,0.8711,0.1378,-0.4634,0.0860,18.6489,304.1979,1.3399
220902145633.966,46.020,-1.5588,1.6156,-1.1587,0.8789,0.1427,-0.4484,0.0785,18.7305,306.0406,0.6034
220902145634.070,46.120,-1.5572,1.6167,-1.1583,0.8804,0.1453,-0.4453,0.0746,18.7970,306.3544,0.1183
220902145634.163,46.220,-1.5567,1.6179,-1.1572,0.8811,0.1472,-0.4442,0.0691,18.7058,306.3983,359.4536
