datetime,sessionTime,RRi
220902160037.538,0.920,776.231
220902160038.542,1.940,766.173
220902160039.554,2.940,782.040
220902160040.556,3.940,767.795
220902160041.561,4.960,756.899
220902160042.564,5.960,755.184
220902160043.567,6.960,747.027
220902160044.568,7.960,737.664
220902160045.570,8.960,729.892
220902160046.573,9.960,735.544
220902160047.574,10.960,737.608
220902160048.576,11.960,735.943
