datetime,sessionTime,RMSSD
220902162658.618,0.220,8.606
220902162658.618,1.220,8.606
220902162659.620,2.220,8.402
220902162700.622,3.220,8.496
220902162701.623,4.220,9.483
220902162702.624,5.240,9.156
220902162703.628,6.240,8.721
220902162704.631,7.240,9.019
220902162705.633,8.240,9.573
220902162706.637,9.240,8.882
220902162707.639,10.240,7.590
