datetime,sessionTime,RMSSD
220902160021.470,0.080,8.688
220902160021.470,1.100,8.688
220902160022.485,2.100,7.964
220902160023.488,3.100,8.303
220902160024.491,4.100,8.317
220902160025.493,5.100,7.611
220902160026.494,6.120,6.398
220902160027.498,7.120,5.372
220902160028.504,8.120,8.804
220902160029.519,9.120,8.890
